,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
27,27,27,52,2018_10_31_11_43,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.3185521559927213,3.120001393281074,9.14278999092944,,,,
28,28,28,54,2018_10_31_11_44,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1062725280520715,1.5416406691675553,9.367992687178,,,,
29,29,29,56,2018_10_31_11_45,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1754630797077249,0.055643070580291,9.627336146136615,,,,
30,30,30,58,2018_10_31_11_46,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1799109858846562,0.0535840035250838,9.633813646136598,,,,
31,31,31,60,2018_10_31_11_47,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1763049376623719,0.0565010152493838,9.628848301511724,,,,
32,32,32,62,2018_10_31_11_48,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1768331099496061,0.0558039352771555,9.627984995520691,,,,
33,33,33,63,2018_10_31_11_49,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1746614377547572,0.0575680838615899,9.626419246920486,,,,
34,34,34,64,2018_10_31_11_50,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1736506717861123,0.0576646026625975,9.620392187849935,,,,
35,35,35,65,2018_10_31_11_51,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.176017416724368,0.0548453264026889,9.625444406722677,,,,
36,36,36,66,2018_10_31_11_52,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1782058212099646,0.0547422286835384,9.62278638325866,,,,
37,37,37,67,2018_10_31_11_53,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1773238323994379,0.0560444391688513,9.624843508403346,,,,
38,38,38,68,2018_10_31_11_54,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.176833109686448,0.057310700480179,9.624617566069391,,,,
39,39,39,69,2018_10_31_11_55,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1775355520156755,0.0559728431147815,9.625756997200424,,,,
40,40,40,70,2018_10_31_11_56,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.177412357648738,0.0568679907890193,9.623719515686254,,,,
41,41,41,71,2018_10_31_11_57,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1752995338309054,0.0584555203370658,9.623108093505,,,,
42,42,42,72,2018_10_31_11_58,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1770851309927196,0.0561149402082864,9.622612106662912,,,,
43,43,43,73,2018_10_31_11_59,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1769510774412072,0.0570345495902573,9.623588020156744,,,,
44,44,44,74,2018_10_31_12_00,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1764072462031318,0.0562630700671515,9.622663512031323,,,,
45,45,45,75,2018_10_31_12_01,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1753531555207146,0.0562597183563267,9.62150750895856,,,,
46,46,46,76,2018_10_31_12_02,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1762271865326969,0.0565197828459124,9.622247479563264,,,,
47,47,47,77,2018_10_31_12_03,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1100367598426654,0.1137661379983209,9.622708593784967,,,,
48,48,48,78,2018_10_31_12_04,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1017254211478161,0.1208039651948494,9.623848079507278,,,,
49,49,49,79,2018_10_31_12_05,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1018675182050393,0.1225466651522964,9.625445992161248,,,,
50,50,50,80,2018_10_31_12_06,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1018353452913772,0.1232169345285564,9.622325234042531,,,,
51,51,51,81,2018_10_31_12_07,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1024788038921611,0.1219461041366189,9.62497681802911,,,,
52,52,52,82,2018_10_31_12_08,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1003687963085103,0.1224984057206054,9.624065268477034,,,,
53,53,53,83,2018_10_31_12_09,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1002213370423292,0.1221739954182541,9.620638812429991,,,,
54,54,54,84,2018_10_31_12_10,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1007118869430327,0.1219019794831573,9.622387520145482,,,,
55,55,55,85,2018_10_31_12_11,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1008058118129898,0.1205599871802922,9.625231518756976,,,,
56,56,56,86,2018_10_31_12_12,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.0994947650078384,0.1215010451511768,9.621898946808496,,,,
57,57,57,87,2018_10_31_12_13,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.10006851568757,0.1218415418835394,9.620512823348266,,,,
58,58,58,88,2018_10_31_12_14,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1015752808829787,0.1196886372418818,9.62260138297873,,,,
59,59,59,89,2018_10_31_12_15,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1039721636396414,0.1168011172390827,9.628341565509512,,,,
60,60,60,90,2018_10_31_12_16,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1043448332707728,0.1156134000531922,9.62881343505038,,,,
61,61,61,91,2018_10_31_12_17,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1022750419860024,0.1193722699776045,9.622939197088458,,,,
62,62,62,92,2018_10_31_12_18,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1032804458701007,0.118723449312991,9.624982176091814,,,,
63,63,63,93,2018_10_31_12_19,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.320136672310415,0.1574274755425532,9.491306356455771,,,,
64,64,64,94,2018_10_31_12_20,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1477970482687568,0.0642922248632694,9.61997931075028,,,,
65,65,65,95,2018_10_31_12_21,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1500026996480131,0.0639320183890314,9.62568073139338,,,,
66,66,66,96,2018_10_31_12_22,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1514459937267633,0.0642520086536389,9.626848211646116,,,,
67,67,67,97,2018_10_31_12_23,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1499928500089583,0.065056331740761,9.624794499999997,,,,
68,68,68,98,2018_10_31_12_24,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1482073833665359,0.0654593769895911,9.622682268046995,,,,
69,69,69,99,2018_10_31_12_25,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.148432463243001,0.064782861840649,9.622751520716664,,,,
70,70,70,100,2018_10_31_12_26,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1062912949381858,0.2198643948515113,9.583146587346004,,,,
71,71,71,101,2018_10_31_12_27,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1588908549776151,0.0605745088147731,9.623518304420797,,,,
72,72,72,102,2018_10_31_12_28,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1583633656554612,0.0616563942395513,9.625433689075614,,,,
73,73,73,103,2018_10_31_12_29,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1592479272709955,0.0603054634399773,9.626974224803991,,,,
74,74,74,104,2018_10_31_12_30,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1590414844540862,0.0606218304733479,9.623748877379589,,,,
75,75,75,105,2018_10_31_12_31,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1571812852171225,0.0624126983904863,9.622915388360347,,,,
76,76,76,106,2018_10_31_12_32,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1578805015445366,0.0612727855081229,9.62210996526609,,,,
77,77,77,107,2018_10_31_12_33,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.155968970469764,0.0628900216437846,9.618590489081734,,,,
78,78,78,108,2018_10_31_12_34,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.155950202838745,0.0628364000724519,9.621794382698743,,,,
79,79,79,109,2018_10_31_12_35,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1575028343782864,0.0635247227481808,9.62440525685505,,,,
80,80,80,110,2018_10_31_12_36,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1566365584210519,0.063503988285218,9.624314597144446,,,,
81,81,81,111,2018_10_31_12_37,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1568376392799545,0.0632305183544228,9.622413713325866,,,,
82,82,82,112,2018_10_31_12_38,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1558027435968635,0.063128637491265,9.621437790313529,,,,
83,83,83,113,2018_10_31_12_39,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.156781336714445,0.0628846594078384,9.621268900895853,,,,
84,84,84,114,2018_10_31_12_40,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1576363868005595,0.0630084141015122,9.624030688235289,,,,
85,85,85,115,2018_10_31_12_41,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.156314829207166,0.0632197941088462,9.623531702967515,,,,
86,86,86,116,2018_10_31_12_42,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1558483219512869,0.0621848984105259,9.62056375279954,,,,
87,87,87,117,2018_10_31_12_43,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1542504000744674,0.0646917052798427,9.620161607502787,,,,
88,88,88,118,2018_10_31_12_44,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1567464826388567,0.0633458047016795,9.622325216685336,,,,
89,89,89,119,2018_10_31_12_45,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1575827352274503,0.0628689199212321,9.623164222408946,,,,
90,90,90,120,2018_10_31_12_46,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1584382420526306,0.0613055051549829,9.623923145296745,,,,
91,91,91,121,2018_10_31_12_47,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1578805781774907,0.0608497221026873,9.62406255795071,,,,
92,92,92,122,2018_10_31_12_48,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1582612910078374,0.0613001429033592,9.622821230123169,,,,
93,93,93,123,2018_10_31_12_49,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1573845788936158,0.0621875795389694,9.625765063269853,,,,
94,94,94,124,2018_10_31_12_50,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1586366418001109,0.0621634497999997,9.624606838185874,,,,
95,95,95,125,2018_10_31_12_51,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1568885797861133,0.0633189939265393,9.622968700167958,,,,
96,96,96,126,2018_10_31_12_52,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1580387737753492,0.06305133546577,9.62456990924369,,,,
97,97,97,127,2018_10_31_12_53,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1567920608404247,0.0635173936129896,9.62436286590144,,,,
98,98,98,128,2018_10_31_12_54,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.15778942155655,0.0617773747054868,9.621789009798391,,,,
99,99,99,129,2018_10_31_12_55,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.0717670337831933,0.527773263531092,9.539295919355714,,,,
100,100,100,130,2018_10_31_12_56,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1947596647174015,0.0585139143722437,9.619067521544464,,,,
101,101,101,131,2018_10_31_12_57,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.194849945447926,0.0586968173124297,9.61977552967526,,,,
102,102,102,132,2018_10_31_12_58,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1896808293717788,0.0597263507937287,9.621982058230676,,,,
103,103,103,133,2018_10_31_12_59,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,1.0185491863218343,2.338041150183322,7.871396840743609,,,,
104,104,104,134,2018_10_31_01_00,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,0.1511647057010856,0.839426396364711,9.103122588854225,,,,
105,105,105,135,2018_10_31_01_01,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1756185821388559,0.0581766882730119,9.625620286674112,,,,
106,106,106,136,2018_10_31_01_02,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1731738832156846,0.0598402883257139,9.62328494621845,,,,
107,107,107,137,2018_10_31_01_03,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1727228286312233,0.0608880193302739,9.62076906379404,,,,
108,108,108,138,2018_10_31_01_04,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.1723101333818571,0.0616486829811866,9.620073120380727,,,,
109,109,109,139,2018_10_31_01_05,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,0.3579988400712204,3.765942516402682,7.768657921153443,,,,
110,110,110,140,2018_10_31_01_06,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,4.0,5.725541663361137,6.328856347088446,2.955869889050506,,,,
111,111,111,141,2018_10_31_01_07,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,4.0,5.095343802015675,5.609587775643892,3.584437641111973,,,,
112,112,112,142,2018_10_31_01_08,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,1.3750037092945122,5.486169745128777,6.100939474563265,,,,
113,113,113,143,2018_10_31_01_09,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,5.390098742441212,7.558542949888023,3.009373467469208,,,,
114,114,114,144,2018_10_31_01_10,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,3.081856222757577,3.8558900680808175,6.263055496080792,,,,
115,115,115,145,2018_10_31_01_11,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.377019865173587,1.3201703811310186,9.467864832026835,,,,
116,116,116,146,2018_10_31_01_12,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.3611586474804092,0.9821884121612524,9.50364654115344,,,,
117,117,117,147,2018_10_31_01_13,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.3056934269725844,0.8695145616228346,9.524675918298868,,,,
118,118,118,148,2018_10_31_01_14,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.3050222954087405,0.8664543472956351,9.525400802351689,,,,
119,119,119,149,2018_10_31_01_15,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.3002204776931756,0.8665857218868993,9.525124661814138,,,,
120,120,120,150,2018_10_31_01_16,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.2940003725644007,0.8823531395072823,9.524116569428928,,,,
121,121,121,151,2018_10_31_01_17,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-1.2851062088416432,0.8777462234918882,9.52220533855628,,,,
122,122,122,152,2018_10_31_01_18,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.9377415242049224,0.9556940002407606,9.546589585386377,,,,
123,123,123,153,2018_10_31_01_19,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.5855338025083991,1.0148278258174683,9.569952720884691,,,,
124,124,124,154,2018_10_31_01_20,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,-0.4805633089199816,0.9900312052283122,9.578134035534438,,,,
125,125,125,155,2018_10_31_01_21,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,2.8614296157072063,4.823496799513518,5.5996469183784,,,,
126,126,126,156,2018_10_31_01_22,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,3.547311435498321,8.60480672424416,3.2287686805711,,,,
127,127,127,157,2018_10_31_01_23,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,5.11737958331466,7.579664550056001,3.101082376231352,,,,
128,128,128,158,2018_10_31_01_24,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,7.684503139171791,6.1076822165640765,0.2982938178944611,,,,
129,129,129,159,2018_10_31_01_25,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,3.0,8.078856819764832,5.582929854031339,-0.4288315522664605,,,,
130,130,130,160,2018_10_31_01_26,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,4.0,2.3387029069612915,3.165357432566345,6.7560374422141125,,,,
131,131,131,161,2018_10_31_01_27,work,3.0,0.0,,3.0,3.0,,workplace,7.0,1.0,4.0,2.794027997215394,4.210036899932812,5.000626629715009,,,,
132,132,132,162,2018_10_31_01_28,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.6019572991131646,3.673443112100834,8.530141578761919,,,,
133,133,133,163,2018_10_31_01_29,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.3638275002922737,0.7314058288477102,9.52483843753074,,,,
134,134,134,164,2018_10_31_01_30,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.2043927423391144,0.2260464008282069,9.63698585058756,,,,
135,135,135,165,2018_10_31_01_31,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.2015502011445366,0.2287998382352974,9.632491551540584,,,,
136,136,136,166,2018_10_31_01_32,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.2004560768924956,0.2289130273538669,9.629030604703232,,,,
137,137,137,167,2018_10_31_01_33,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.2002789899373916,0.2267882668639761,9.629596202048926,,,,
138,138,138,168,2018_10_31_01_34,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1977884054927194,0.2304948629395319,9.624856184210504,,,,
139,139,139,169,2018_10_31_01_35,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1969519096136594,0.2302321170380777,9.622041045912669,,,,
140,140,140,170,2018_10_31_01_36,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1965363426147796,0.230864851237406,9.620729985442328,,,,
141,141,141,171,2018_10_31_01_37,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.194636404409623,0.2320245374980432,9.61945606547286,,,,
142,142,142,172,2018_10_31_01_38,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1940348979955187,0.2318246766909338,9.615882592385216,,,,
143,143,143,173,2018_10_31_01_39,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1933897964761877,0.2310853949635895,9.613724227450977,,,,
144,144,144,174,2018_10_31_01_40,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1945362593728989,0.2319989469484916,9.614735078947364,,,,
145,145,145,175,2018_10_31_01_41,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1941192462618893,0.2305293327112505,9.613759268606604,,,,
146,146,146,176,2018_10_31_01_42,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1962494676576687,0.2308434033208318,9.616887983482636,,,,
147,147,147,177,2018_10_31_01_43,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1960376624445672,0.2305806572340466,9.615442902015682,,,,
148,148,148,178,2018_10_31_01_44,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1945389405095165,0.2304117491993323,9.614957623740194,,,,
149,149,149,179,2018_10_31_01_45,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.197030055714284,0.2290090785266142,9.619242291316516,,,,
150,150,150,180,2018_10_31_01_46,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1975256602077253,0.22828029295633,9.61231943432252,,,,
151,151,151,181,2018_10_31_01_47,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1938633090425512,0.2315967853191536,9.6092469143337,,,,
152,152,152,182,2018_10_31_01_48,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1939665106267455,0.2334366736653659,9.609394256855056,,,,
153,153,153,183,2018_10_31_01_49,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1913886752687553,0.2334360044512923,9.611456145576655,,,,
154,154,154,184,2018_10_31_01_50,meal,5.0,3.0,1.0,0.0,,1.0,other_indoor,6.0,1.0,3.0,-0.1903939957782724,0.2343261219932855,9.608710725084029,,,,
