,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
17,17,17,17,2018_11_15_10_49,study,3.0,0.0,,3.0,,,workplace,5.0,2.0,3.0,-0.0859874993386335,0.122565432843226,9.855026356942863,-0.194970703125,-0.718701171875,0.6134114583333333,
18,18,18,18,2018_11_15_10_50,study,3.0,0.0,,3.0,,,workplace,5.0,2.0,3.0,-0.0893164655480109,0.1242195008808974,9.852637131932749,-0.4291460396039604,-0.1204729025534132,0.8150403856175091,
19,19,19,19,2018_11_15_10_51,study,3.0,0.0,,3.0,,,workplace,5.0,2.0,3.0,-0.09079467039664,0.1234823609423301,9.853002167693118,-0.373876953125,-0.0211263020833333,0.87822265625,
20,20,20,20,2018_11_15_10_52,study,3.0,0.0,,3.0,,,workplace,5.0,2.0,3.0,-0.0896284018650613,0.1231230967340436,9.851699161254157,-0.4099690755208333,-0.6432535807291667,0.4466959635416667,
21,21,21,21,2018_11_15_10_53,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,3.0,-0.2669199755599105,0.963064279838858,9.467205859048129,-0.3652994791666666,0.1650716145833333,0.2363444010416666,
22,22,22,22,2018_11_15_10_54,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,2.0403880195873483,2.796046878499665,6.957186846114519,-0.678857421875,0.3428304036458333,-0.13125,
23,23,23,23,2018_11_15_10_55,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,-1.508794818400899,2.8476656409436663,6.307411763541421,-0.8308512369791666,0.0471354166666666,0.0295084635416666,
24,24,24,24,2018_11_15_10_56,recreation_etc,5.0,2.0,1.0,2.0,2.0,,outdoor,6.0,2.0,4.0,-1.257710194124342,3.2840381715243416,8.512275968270284,-0.9082763671875,-0.1420572916666666,-0.1543538411458333,
25,25,25,25,2018_11_15_10_57,recreation_etc,5.0,2.0,1.0,2.0,2.0,,outdoor,6.0,2.0,4.0,-2.433889681356103,2.5922072716855475,6.768862663787248,-0.8343505859375,-0.0377766927083333,-0.2584228515625,
26,26,26,26,2018_11_15_10_58,recreation_etc,5.0,2.0,1.0,2.0,2.0,,outdoor,6.0,2.0,4.0,0.3446470775767082,5.225614654398662,8.049304770604701,-0.7716878255208334,-0.4166015625,-0.4513509114583333,
27,27,27,27,2018_11_15_10_59,recreation_etc,5.0,2.0,1.0,2.0,2.0,,outdoor,6.0,2.0,2.0,0.427339535016797,4.858500151659579,8.296006745576706,-0.8346435546875,-0.3609944661458333,-0.3835286458333333,
28,28,28,28,2018_11_15_11_00,recreation_etc,5.0,2.0,1.0,2.0,2.0,,outdoor,6.0,2.0,4.0,-1.1261810035462492,3.0146806470313567,6.2883332281690905,-0.7630289713541667,-0.1511637369791666,-0.216796875,
29,29,29,29,2018_11_15_11_01,study,0.0,2.0,,2.0,2.0,,workplace,7.0,1.0,2.0,-0.4064298139067193,4.793049702105268,8.105746792842096,-0.9114447628973424,-0.2149394215737363,-0.3086894215737363,
30,30,30,30,2018_11_15_11_02,study,0.0,2.0,,2.0,2.0,,workplace,7.0,1.0,2.0,-4.271623131964155,0.1858683431199304,5.465004089300341,-0.8522216796875,0.1386881510416666,0.1861246744791666,
31,31,31,31,2018_11_15_11_11,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1635667150878564,4.272370538791278,7.803292273475095,-0.9021240234375,-0.0963785807291666,0.0737386067708333,
32,32,32,32,2018_11_15_11_12,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0257678303023514,0.9034853887488072,9.47263776982083,-0.5327392578125,-0.02998046875,0.7579264322916667,
33,33,33,33,2018_11_15_11_13,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0846415987773792,0.1223589898639428,9.822553199328125,-0.5450592756644086,-0.3170759510161542,0.4957904507556018,
34,34,34,34,2018_11_15_11_14,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.084700582328331,0.122919334836507,9.8227784081747,-0.4823811848958333,-0.3837320963541666,0.4823160807291666,
35,35,35,35,2018_11_15_11_15,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0908349675463906,0.1140722564546172,9.832018600447675,-0.4862141927083333,-0.0967203776041666,0.7543863932291667,
36,36,36,36,2018_11_15_11_16,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0911433020845935,0.1123356758868354,9.826133290196072,-0.4854329427083333,-0.2415608723958333,0.7663330078125,
37,37,37,37,2018_11_15_11_17,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0912879885862261,0.1118545301444573,9.824955438689804,-0.3932779947916666,-0.1105794270833333,0.908837890625,
38,38,38,38,2018_11_15_11_18,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0919335938959145,0.1128128553956358,9.826244123670955,-0.3938313802083333,-0.086669921875,0.9112874348958332,
39,39,39,39,2018_11_15_11_19,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0897704989238518,0.1123639345005603,9.82406800083987,-0.4077555338541667,-0.1731852213541666,0.8555745442708333,
40,40,40,40,2018_11_15_11_20,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0896900666687568,0.1131950686702132,9.824995652575591,-0.3228108723958333,-0.5513102213541666,0.6617594401041667,
41,41,41,41,2018_11_15_11_21,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0881216367118698,0.113294268390818,9.825038563549825,-0.4399251302083333,-0.1120524088541666,0.8728759765625,
42,42,42,42,2018_11_15_11_22,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0885640143249717,0.1136481706898102,9.825199424692054,-0.4678466796875,-0.13466796875,0.8657552083333333,
43,43,43,43,2018_11_15_11_23,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0953066645882353,0.1111607061986557,9.830758030364134,-0.359130859375,-0.2521240234375,0.8404378255208333,
44,44,44,44,2018_11_15_11_24,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0954811929966405,0.1049427135985443,9.833277493281065,-0.3818964955706097,-0.1375553673788431,0.8909181214174049,
45,45,45,45,2018_11_15_11_25,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0952375118737547,0.1062452128601009,9.833497726357033,-0.3952067057291666,-0.1678548177083333,0.8692464192708333,
46,46,46,46,2018_11_15_11_26,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.096057624642217,0.1058087014753642,9.833848554871198,-0.4276041666666667,-0.1391845703125,0.8898111979166666,
47,47,47,47,2018_11_15_11_27,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0967144883652856,0.1042402713264279,9.833990660134372,-0.4526774088541667,-0.1279459635416666,0.8808268229166667,
48,48,48,48,2018_11_15_11_28,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0973418602129898,0.1045378709552072,9.83254020324745,-0.3927815755208333,-0.1287760416666666,0.74521484375,
49,49,49,49,2018_11_15_11_29,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0965965209064948,0.1057336313359462,9.830577654535242,-0.3948649088541666,-0.3723551432291667,0.6829182942708333,
50,50,50,50,2018_11_15_11_30,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0957653871103021,0.1044815683359462,9.831475819708857,-0.3988037109375,-0.3537841796875,0.7114908854166667,
51,51,51,51,2018_11_15_11_31,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,0.3097609045516247,1.0205573008824176,9.509188866741296,-0.4570556640625,-0.2365641276041666,0.7096923828125,
52,52,52,52,2018_11_15_11_32,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1049237102616247,0.1203700001663874,9.837311594397734,-0.4548014322916666,-0.1097493489583333,0.882373046875,
53,53,53,53,2018_11_15_11_33,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1054011776670773,0.1190907570571116,9.836534996080612,-0.4897786458333333,0.0711995442708333,0.82509765625,
54,54,54,54,2018_11_15_11_34,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1055432748462487,0.1180022398286679,9.835277579787205,-0.6946370442708333,0.1831787109375,0.4202718098958333,
55,55,55,55,2018_11_15_11_35,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1285549583418822,0.4479382480623683,9.7656634017357,-0.3038936294945284,-0.7311588066701407,0.4663073215216258,
56,56,56,56,2018_11_15_11_36,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1125221182573351,0.1226834001679739,9.837449244400862,-0.3135986328125,-0.5511881510416666,0.5941162109375,
57,57,57,57,2018_11_15_11_37,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1107928236427775,0.1237504688471452,9.838352774915997,-0.3587076822916666,-0.3933268229166666,0.6586263020833333,
58,58,58,58,2018_11_15_11_38,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1118393988980397,0.1228943070655473,9.83866092100838,-0.2789876302083333,-0.3952392578125,0.6735107421875,
59,59,59,59,2018_11_15_11_39,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1124014698708851,0.1220399417737971,9.835626114781595,-0.2495035807291666,-0.0161865234375,0.9576822916666666,
60,60,60,60,2018_11_15_11_40,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1121092325011202,0.1212356185683101,9.83688087178048,-0.4515218098958333,-0.136572265625,0.8616455078125,
61,61,61,61,2018_11_15_11_41,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1109778179288917,0.120002323155656,9.839679905095156,-0.51611328125,0.0422281901041666,0.8234781901041667,
62,62,62,62,2018_11_15_11_42,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1101011056358343,0.1203562252715572,9.839985542553183,-0.5113362630208333,0.0682210286458333,0.8048990885416667,
63,63,63,63,2018_11_15_11_43,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1066746892340426,0.1113236771013443,9.8362481243001,-0.4255859375,-0.0627197265625,0.9001790364583333,
64,64,64,64,2018_11_15_11_44,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1028246628589027,0.1179781100302359,9.835191779395297,-0.5381022135416667,-0.1488688151041666,0.7941324869791667,
65,65,65,65,2018_11_15_11_45,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.1030820462505041,0.118259623118142,9.839706716405352,-0.4737141927083333,-0.1572998046875,0.8504475911458333,
66,66,66,66,2018_11_15_11_46,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.097027469130386,0.1139891895800788,9.846726775041931,-0.431201171875,0.2553792317708333,0.8008544921875,
67,67,67,67,2018_11_15_11_47,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0905748221816347,0.108779334620381,9.844768582586754,-0.5085900859822824,0.5918447107868682,0.5681995831162063,
68,68,68,68,2018_11_15_11_48,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0865639309006715,0.1054226263135499,9.844267226203764,-0.2793212890625,-0.0627034505208333,0.547900390625,
69,69,69,69,2018_11_15_11_49,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0877176487045376,0.102522801992717,9.84425676750697,-0.3563151041666667,-0.1581868489583333,0.8681070963541667,
70,70,70,70,2018_11_15_11_50,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0874667397316171,0.104457935262451,9.841054125909334,-0.405126953125,-0.4813313802083333,0.639697265625,
71,71,71,71,2018_11_15_11_51,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0910386483473681,0.1085997026758123,9.846103749160095,-0.48955078125,-0.3359619140625,0.6310465494791667,
72,72,72,72,2018_11_15_11_52,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0951135188683473,0.1114799333170872,9.845498807563,-0.5764973958333334,-0.3711181640625,0.5598958333333334,
73,73,73,73,2018_11_15_11_53,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.094108481403471,0.1124443670599111,9.843784626259772,-0.3514729817708333,-0.4488444010416667,0.6728841145833333,
74,74,74,74,2018_11_15_11_54,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0948457776987681,0.1112941848572229,9.84123224804029,-0.3342854817708333,-0.6020670572916667,0.6261637369791667,
75,75,75,75,2018_11_15_11_55,study,3.0,0.0,,3.0,,,workplace,7.0,1.0,3.0,-0.0935951792345097,0.1127943969624655,9.840651393277287,-0.2835693359375,-0.5908935546875,0.626708984375,
76,76,76,76,2018_11_15_11_57,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,1.0,-3.487077741730391,1.2115973579350912,4.189140875837716,-0.6721354166666667,0.0100504557291666,-0.2636881510416666,
77,77,77,77,2018_11_15_11_58,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,3.0,2.236996741494958,3.4736676182700976,7.248965791121042,-0.6022830901511204,0.1782259640437728,-0.0012050547159979,
78,78,78,78,2018_11_15_11_59,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,0.5044312198717809,3.941078523764274,4.208053455750837,-0.7150553385416667,-0.2005533854166666,0.0361328125,
79,79,79,79,2018_11_15_12_00,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,5.273892805334268,-0.3221662492699895,3.989880825053302,-0.4961263020833333,-0.7351155598958333,0.39541015625,
80,80,80,80,2018_11_15_12_01,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,5.6672845264363945,-2.5655144716993257,1.7984409366947942,-0.5122884114583334,-0.7294840494791667,0.4212727864583333,
81,81,81,81,2018_11_15_12_02,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,1.4783484906962987,-3.024541640797309,1.459078260852183,-0.66162109375,-0.3614013671875,0.2350992838541666,
82,82,82,82,2018_11_15_12_03,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,-7.858104914320106,-3.463642153711247,0.2580760512437041,-0.5816569010416667,0.6514729817708333,-0.0404622395833333,
83,83,83,83,2018_11_15_12_04,recreation_etc,1.0,2.0,1.0,2.0,2.0,,outdoor,7.0,1.0,2.0,-3.274653959856732,-1.0886673696931743,5.968942686337176,-0.3526529947916667,0.5692626953125,0.0892578125,
84,84,84,84,2018_11_15_12_05,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.1054547993402015,0.1244958081176939,9.800466477435618,-0.3552571614583333,0.8903483072916667,0.0844970703125,
85,85,85,85,2018_11_15_12_06,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0999666347118699,0.1164016367653984,9.818392169652874,-0.3467447916666666,0.95654296875,0.0559407552083333,
86,86,86,86,2018_11_15_12_07,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.098958549797872,0.1165330095319157,9.820984767357215,-0.3753987630208333,0.7898111979166667,0.2203369140625,
87,87,87,87,2018_11_15_12_08,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0993526681410973,0.1165893121422179,9.822845436450168,-0.3675374348958333,0.7943196614583333,0.2005859375,
88,88,88,88,2018_11_15_12_09,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0979022054503918,0.1171308897586794,9.823000928331464,-0.3917399088541666,0.8279378255208333,0.1773030598958333,
89,89,89,89,2018_11_15_12_10,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.183208710007055,0.1073074236978728,9.8166682268757,-0.5629233976029182,-0.418943785825951,0.0621010291818655,
90,90,90,90,2018_11_15_12_11,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0920815872847702,0.1147474120903698,9.849825079339295,-0.97255859375,-0.1430013020833333,0.0324137369791666,
91,91,91,91,2018_11_15_12_12,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0825128237008956,0.1153292059056,9.833577775195954,-0.3982096354166666,-0.2601888020833333,0.6725992838541667,
92,92,92,92,2018_11_15_12_13,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0832678431656405,0.115677323002239,9.832613462506966,-0.5465738932291667,-0.6976399739583333,0.2424397786458333,
93,93,93,93,2018_11_15_12_14,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0843949396388575,0.1151602980106388,9.830419469204914,-0.3286214192708333,-0.7976888020833334,0.0237386067708333,
94,94,94,94,2018_11_15_12_15,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0814109010749156,0.1157125999221732,9.831355161814097,-0.5299967447916667,-0.7622965494791667,0.03134765625,
95,95,95,95,2018_11_15_12_16,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0808934531561026,0.1159887508964175,9.830424836786085,-0.70576171875,-0.3150227864583333,0.3709147135416666,
96,96,96,96,2018_11_15_12_17,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0821727579501398,0.1153347993159669,9.831586966386544,-0.7892822265625,-0.6107503255208333,0.0226399739583333,
97,97,97,97,2018_11_15_12_18,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0848882578772673,0.1189004005389704,9.835829872620366,-0.4266845703125,-0.5445149739583334,0.556005859375,
98,98,98,98,2018_11_15_12_19,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0890546515788351,0.1171925544929455,9.836738758398637,-0.3786376953125,-0.866845703125,0.1642008463541666,
99,99,99,99,2018_11_15_12_20,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0969316554789469,0.1159378104356108,9.844824888577792,-0.3191162109375,-0.9227132161458332,-0.032373046875,
100,100,100,100,2018_11_15_12_21,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0966045640291151,0.1173292893891383,9.842234966685297,-0.677077905158937,-0.3175400599270453,0.4815007816571131,
101,101,101,101,2018_11_15_12_22,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0940923949283311,0.1168520576690938,9.844430758958538,-0.6080973307291667,-0.345947265625,0.5577799479166666,
102,102,102,102,2018_11_15_12_23,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0898133962536392,0.1183668662278841,9.841535203527418,-0.589306640625,-0.5220540364583334,0.6227457682291667,
103,103,103,103,2018_11_15_12_24,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0894782615627096,0.1187020006864509,9.840328728443426,-0.5763264973958333,-0.5287272135416666,0.6288411458333333,
104,104,104,104,2018_11_15_12_25,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0832367145492718,0.1196591452575596,9.841999029675211,-0.5309895833333333,-0.5066243489583333,0.680126953125,
105,105,105,105,2018_11_15_12_26,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0800033356685327,0.1185036010817481,9.843350298432204,-0.5567220052083334,-0.4956380208333333,0.671337890625,
106,106,106,106,2018_11_15_12_27,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0912584967286672,0.1164284475674137,9.856860220604668,-0.6233154296875,-0.3806640625,0.612939453125,
107,107,107,107,2018_11_15_12_28,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0919957928493839,0.1179271697749168,9.85602103751396,-0.5212890625,-0.3338541666666667,0.7266845703125,
108,108,108,108,2018_11_15_12_29,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0920655006993279,0.1245011703323639,9.85651972536391,-0.4656005859375,-0.3442301432291667,0.591943359375,
109,109,109,109,2018_11_15_12_30,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0951648257194846,0.1260749625291162,9.857340144736796,-0.611962890625,-0.0111979166666666,0.801025390625,
110,110,110,110,2018_11_15_12_31,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0947004016700276,0.1266338222330539,9.861736442296884,-0.659033203125,-0.0901285807291666,0.6810709635416666,
111,111,111,111,2018_11_15_12_32,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0949481176655846,0.1251040736860671,9.8626916849468,-0.7973146821261073,-0.132083767587285,0.5422176263678999,
112,112,112,112,2018_11_15_12_33,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0959745110699886,0.1237665553003369,9.866836504199291,-0.7779052734375,-0.0813395182291666,0.6023518880208333,
113,113,113,113,2018_11_15_12_34,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.1036048562105264,0.126042789468086,9.868900936170176,-0.6800862630208333,0.0438069661458333,0.7121907552083333,
114,114,114,114,2018_11_15_12_35,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.1000014886508395,0.1245842837805159,9.871295118421015,-0.5706949869791667,-0.1097005208333333,0.6945393880208334,
115,115,115,115,2018_11_15_12_36,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0922075978146695,0.1188172872340433,9.8716651147816,-0.792724609375,-0.0675699869791666,0.6231363932291667,
116,116,116,116,2018_11_15_12_37,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0913121182217241,0.1191658271388586,9.869892931970842,-0.5680908203125,-0.5725667317708333,0.3803548177083333,
117,117,117,117,2018_11_15_12_38,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0907115570043672,0.1162354099079515,9.877901294064928,-0.5571044921875,-0.044580078125,0.6394775390625,
118,118,118,118,2018_11_15_12_39,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0896498504641652,0.1265361075914902,9.870380883818552,-0.8854573567708334,-0.240087890625,0.2681233723958333,
119,119,119,119,2018_11_15_12_40,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0909582160207164,0.1231123723605831,9.872568636058205,-0.8664713541666667,-0.509228515625,0.0399658203125,
120,120,120,120,2018_11_15_12_41,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0879688152754756,0.1239166955190378,9.873402446528525,-0.3879801432291667,-0.8376546223958333,-0.0124837239583333,
121,121,121,121,2018_11_15_12_42,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0879088699317289,0.1244770525858991,9.87336711415776,-0.1900960286458333,-0.9706217447916666,-0.034033203125,
122,122,122,122,2018_11_15_12_43,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0856630890680848,0.1271152204417703,9.870579279115317,-0.544091796875,-0.6256022135416667,0.0045328776041666,
123,123,123,123,2018_11_15_12_44,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.0872824596797309,0.1256057740643905,9.874354227043634,-0.9750928217821784,-0.1585868290776446,0.1556963262115685,
124,124,124,124,2018_11_15_12_45,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.1298070217256444,0.0926499754848814,9.890917906215009,-0.999072265625,-0.1299479166666666,0.1277994791666666,
125,125,125,125,2018_11_15_12_46,study,3.0,0.0,,0.0,,,workplace,7.0,1.0,3.0,-0.1301636050274364,0.0917652206125416,9.892282569428914,-1.0017903645833333,-0.1373697916666666,0.0787679036458333,
