,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
34,34,34,130,2018_10_31_08_27,meal,3.0,0.0,,1.0,1.0,,home,2.0,5.0,3.0,-0.1661945976405374,0.0411169956823069,9.970199917413217,-0.8074579831932773,-0.3415966386554622,0.1780199579831932,
35,35,35,134,2018_10_31_08_28,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1703127309658461,0.6677758278069427,9.749504379787256,-0.6277913411458333,-0.3077962239583333,-0.6035400390625,
36,36,36,138,2018_10_31_08_29,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.6385413683333696,0.6898732625025763,9.671967626601347,-0.6063883463541667,0.1552978515625,-0.0019938151041666,
37,37,37,142,2018_10_31_08_30,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0649264579927167,0.0361531161891316,9.96434759719887,-0.8871500651041667,-0.1397786458333333,0.1073323567708333,
38,38,38,146,2018_10_31_08_31,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0662842650170209,0.0372669693285554,9.965237243281118,-0.7077880859375,-0.1422281901041666,0.2856689453125,
39,39,39,150,2018_10_31_08_32,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0657453685745795,0.0354599233912654,9.97634760386338,-0.6989420572916667,0.0661458333333333,0.2388346354166666,
40,40,40,154,2018_10_31_08_33,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0646300406393052,0.034870086449944,9.964738549832033,-0.6658935546875,-0.0920817057291666,0.07900390625,
41,41,41,158,2018_10_31_08_34,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0654504500424407,0.034116703893393,9.958397811030231,-0.6927001953125,0.4,-0.2014485677083333,
42,42,42,159,2018_10_31_08_35,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0636165934815225,0.0371918991370661,9.955352105543122,-0.7379331683168316,0.3896316440854612,-0.0462561881188118,
43,43,43,163,2018_10_31_08_36,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0652654556769312,0.0352373940024636,9.95483733454649,-0.741943359375,0.2676513671875,-0.1117024739583333,
44,44,44,167,2018_10_31_08_37,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0669464399688509,0.0328642743890195,9.958199144817929,-0.7393391927083334,0.3388753255208333,-0.323974609375,
45,45,45,168,2018_10_31_08_38,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0646193161937287,0.0354626044849944,9.952614729843232,-0.7726481119791667,0.2372965494791666,-0.1616455078125,
46,46,46,169,2018_10_31_08_39,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0644584515376257,0.0368085051238522,9.954124177771543,-0.8339436848958334,0.1942626953125,-0.2418131510416666,
47,47,47,170,2018_10_31_08_40,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1378347408924454,0.487114871165078,9.886995294515986,-0.803759765625,-0.0850748697916666,-0.307470703125,
48,48,48,171,2018_10_31_08_41,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0162446451157894,0.3916249054983193,9.941906509518494,-0.6176188151041667,-0.2909830729166666,-0.73583984375,
49,49,49,172,2018_10_31_08_42,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0181803826081746,0.3877051717301226,9.942630425531926,-0.6485921223958333,-0.311962890625,-0.7003499348958333,
50,50,50,173,2018_10_31_08_43,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.0890868237487121,0.3080798677259823,9.948274068869036,-0.6628824869791666,-0.2412841796875,-0.29013671875,
51,51,51,174,2018_10_31_08_44,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.2492141429899257,0.2133440136758137,9.9510516738522,-0.8233723958333333,-0.232666015625,-0.1726481119791666,
52,52,52,175,2018_10_31_08_45,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.3038169571006723,0.3051735805675248,9.832695520750285,-0.8718017578125,-0.1451171875,-0.1850423177083333,
53,53,53,176,2018_10_31_08_46,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,2.0,0.8439896147758156,-0.2452032511927233,9.191465027396443,-0.6475667317708333,0.4034586588541666,-0.0652506510416666,
54,54,54,177,2018_10_31_08_47,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.2703987567207642,0.0241403055925013,9.91271661052043,-0.8361939812402293,0.4321098228243877,-0.0832464825429911,
55,55,55,178,2018_10_31_08_48,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.2759471632833152,0.0249125667057111,9.901135444232915,-0.5647623697916667,0.69931640625,-0.24150390625,
56,56,56,179,2018_10_31_08_49,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0414226381778274,0.3950888580527432,9.841304471332627,-0.2750895182291666,0.2040364583333333,-0.5266438802083333,
57,57,57,180,2018_10_31_08_50,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.2926046927401982,1.2393680301574763,9.597414935447969,-0.0151123046875,0.2340250651041666,-0.6094645182291667,
58,58,58,181,2018_10_31_08_51,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.046371906549496,0.0654263203911529,9.930562894176976,-0.3353678385416667,0.2714680989583333,-0.4727376302083333,
59,59,59,182,2018_10_31_08_52,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-2.6395121944665205,0.344671206147032,8.345134823331474,-0.6108072916666667,0.1236002604166666,-0.509375,
60,60,60,183,2018_10_31_08_53,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0634074693801788,0.0804752051931687,9.931088398376277,-0.8656005859375,-0.0799641927083333,-0.3549641927083333,
61,61,61,184,2018_10_31_08_54,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0647789161647055,0.0797959930168063,9.926823742296948,-0.7766682942708333,-0.2909749348958333,0.470849609375,
62,62,62,185,2018_10_31_08_55,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0640911441127655,0.0806762859753637,9.923726168533044,-0.2592203776041666,-0.6336832682291667,-0.0475260416666666,
63,63,63,186,2018_10_31_08_56,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0631634914589023,0.0821857322057106,9.90275482754756,-0.0811360677083333,-0.7294189453125,0.2116943359375,
64,64,64,187,2018_10_31_08_57,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0632037075688686,0.0847676093454642,9.878491113101887,-0.0312093098958333,-0.9843424479166668,0.0613932291666666,
65,65,65,188,2018_10_31_08_59,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,,,,,,,
66,66,66,189,2018_10_31_09_00,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0744724783468395,0.0901337393847649,9.911845781037272,,,,
67,67,67,190,2018_10_31_09_01,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0767269966468938,0.087185384302182,9.899254443368775,,,,
68,68,68,191,2018_10_31_09_02,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.076879880989921,0.0864325582681969,9.9031891581747,,,,
69,69,69,192,2018_10_31_09_03,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0723810339624855,0.0847568850817464,9.90394254255322,,,,
70,70,70,193,2018_10_31_09_04,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.11001242682378,1.8399258774015697,9.15261088339877,,,,
71,71,71,194,2018_10_31_09_05,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,5.226221763249289,8.118398421176458,1.6259345620952268,,,,
72,72,72,195,2018_10_31_09_06,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.583155693233133,1.9438343503919613,8.331262983032463,,,,
73,73,73,196,2018_10_31_09_07,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.151210059010638,0.282387111494962,9.888955350503911,,,,
74,74,74,197,2018_10_31_09_08,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1509514003372545,0.2740603137591068,9.879763344817883,,,,
75,75,75,198,2018_10_31_09_09,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1505746437150051,0.2601261272396456,9.872965434770403,,,,
76,76,76,199,2018_10_31_09_10,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1522744464568864,0.2536137905095236,9.869584592385191,,,,
77,77,77,200,2018_10_31_09_11,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1524411141975373,0.2469497784499211,9.869599628707295,,,,
78,78,78,201,2018_10_31_09_12,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1528401537228437,0.246380243924977,9.866611295912609,,,,
79,79,79,202,2018_10_31_09_13,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.2804272407928316,0.2602735849384114,9.858758414053716,,,,
80,80,80,203,2018_10_31_09_14,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.2241621599479243,0.3424673612681955,9.881837113829752,,,,
81,81,81,204,2018_10_31_09_15,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1925275777895894,0.3394969961052033,9.885636870173444,,,,
82,82,82,205,2018_10_31_09_16,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1895226458230656,0.3356627872004469,9.892108294512855,,,,
83,83,83,206,2018_10_31_09_17,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1868415692193707,0.327445286432809,9.901084511198212,,,,
84,84,84,207,2018_10_31_09_18,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1845531583351967,0.3273477958925552,9.89953044515948,,,,
85,85,85,208,2018_10_31_09_19,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1868228436918744,0.3265396025098013,9.900926180392164,,,,
86,86,86,209,2018_10_31_09_20,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1845063513829762,0.3281450477883518,9.903443867021291,,,,
87,87,87,210,2018_10_31_09_21,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1862383269876796,0.3268045093616998,9.906596796472568,,,,
88,88,88,211,2018_10_31_09_22,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1870076504029078,0.3269297817571333,9.91175197341915,,,,
89,89,89,212,2018_10_31_09_23,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1846591727452386,0.3268474066685307,9.911454893057124,,,,
90,90,90,213,2018_10_31_09_24,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1807394384092932,0.3304427309529649,9.911706919092952,,,,
91,91,91,214,2018_10_31_09_25,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0940039194602461,0.4234144339193725,9.921058506438976,,,,
92,92,92,215,2018_10_31_09_26,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.095617843703641,0.4209207755910366,9.93415253389359,,,,
93,93,93,216,2018_10_31_09_27,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0924810677278834,0.4222106304087339,9.942549979843262,-0.4569114263803681,-0.0416387078220858,-0.5885376725460123,
94,94,94,217,2018_10_31_09_28,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0573911327126537,0.0869902218106379,9.947700318589051,-0.4873291015625,0.164404296875,-0.5073649088541666,
95,95,95,218,2018_10_31_09_29,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1878576986928316,0.8030307971214953,9.733763752586809,-0.5620928869202709,0.2434536216779572,-0.4099465867639395,
96,96,96,219,2018_10_31_09_30,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.704168771658565,-4.87296466422453,6.051253661349416,-0.6676188151041667,0.0346435546875,-0.3093994140625,
97,97,97,220,2018_10_31_09_31,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-0.9093301395829796,-9.57424919720044,2.197100993544235,-0.7292643229166667,0.12041015625,-0.325439453125,
98,98,98,221,2018_10_31_09_32,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.9137163796891374,-9.559757963549854,2.151973091571671,-0.7977213541666667,0.405078125,-0.1604085286458333,
99,99,99,222,2018_10_31_09_33,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.64824954693953,-9.718756466237377,1.2639146301470894,-0.7118977864583333,0.2889322916666667,0.321484375,
100,100,100,223,2018_10_31_09_34,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.8277288821963049,-9.648295078947372,1.7180971108076704,-0.6764729817708334,0.0004638671875,0.3276285807291667,
101,101,101,224,2018_10_31_09_35,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.7663054097633826,-9.682856856215006,1.5285637303148931,-0.8032877604166667,0.0459228515625,0.0955078125,
102,102,102,225,2018_10_31_09_36,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-3.50834016860985,-7.48051776989929,3.603251448417743,-0.5586263020833333,0.4457600911458333,0.2918619791666667,
103,103,103,226,2018_10_31_09_37,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,2.0,-3.613829743685848,-7.729881859681031,3.215310399076952,-0.5003499348958333,0.6731608072916667,0.2401204427083333,
104,104,104,227,2018_10_31_09_38,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-5.74866594949831,-5.631588684968638,5.264735597250848,-0.426220703125,0.5146321614583333,0.4575276692708333,
105,105,105,228,2018_10_31_09_42,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-1.3579894908186718,3.410942205026926,9.286259364452423,-0.9376055743243245,-0.3886190878378378,-0.0601890953453453,
106,106,106,229,2018_10_31_09_44,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.2596345577120678,0.3043661122303681,9.916348695654383,,,,
107,107,107,231,2018_10_31_09_45,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-2.3374191721304607,0.3689966138963047,8.854161366590137,,,,
108,108,108,232,2018_10_31_09_46,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0869415423885842,0.0999267712415222,9.969818305540034,-0.3880208333333333,0.9479910714285714,0.0063988095238095,
109,109,109,233,2018_10_31_09_47,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0844629340145491,0.2223941410322328,9.862388763961984,,,,
110,110,110,234,2018_10_31_09_51,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-1.609503767367319,-9.438039590374943,2.4077637038796924,,,,
111,111,111,235,2018_10_31_09_53,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-3.916380742467266,-6.7867673733771845,4.616056379127032,,,,
112,112,112,236,2018_10_31_09_54,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-3.383638042015454,-6.853622751958591,4.698833859968771,,,,
113,113,113,237,2018_10_31_09_55,household,5.0,0.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-1.4526484512363305,1.652877466730983,9.60041590476191,,,,
114,114,114,238,2018_10_31_09_57,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,3.0,0.2103486857959309,-2.938100977009386,2.951323229013961,-0.6119709516298633,0.3736773790746582,-0.0598958333333333,
115,115,115,239,2018_10_31_09_58,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,2.0,-0.6289884730419516,-3.13759853343012,6.999935765172433,,,,
116,116,116,240,2018_10_31_09_59,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,3.0,3.748461894669649,-6.359055993868995,5.802058282941898,,,,
117,117,117,241,2018_10_31_10_00,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,1.0,0.7645548587518758,-2.31273186212222,3.910231799242356,,,,
118,118,118,242,2018_10_31_10_01,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,3.0,-3.7114414532630007,8.998873015892546,0.1640014776233351,,,,
119,119,119,243,2018_10_31_10_02,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,-2.179753076762037,9.501532879507286,-0.0682079369404811,,,,
120,120,120,244,2018_10_31_10_03,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,0.1187246753740114,3.465637412759896,6.167652279081352,,,,
121,121,121,245,2018_10_31_10_04,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,2.0016008494079456,-0.9639589291888084,9.390365220033576,,,,
122,122,122,246,2018_10_31_10_05,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,0.3796102566968104,1.84645604965484,8.990805499328486,,,,
123,123,123,247,2018_10_31_10_06,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,-3.2687466717980644,-1.81372932801475,7.96828688130801,,,,
124,124,124,248,2018_10_31_10_07,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,-1.1800292658900942,4.099653064437605,8.73919054543929,,,,
125,125,125,249,2018_10_31_10_08,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,3.0,-0.9942542232335756,1.366626936881588,9.076573257912717,,,,
126,126,126,250,2018_10_31_10_09,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,-4.429294590604703,-3.5598588686002217,8.120535596696522,,,,
127,127,127,251,2018_10_31_10_10,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,2.0,0.926604324299666,-8.002518637945137,0.286128547122229,,,,
128,128,128,252,2018_10_31_10_11,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,2.0,1.4209815001125417,-8.733825240282176,-0.809083331315117,,,,
129,129,129,253,2018_10_31_10_12,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,4.0,7.780525467245246,-4.859237442945136,3.37937548410218,,,,
130,130,130,254,2018_10_31_10_13,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,7.982681324300119,-4.990441314725644,2.991305686413212,,,,
131,131,131,255,2018_10_31_10_14,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,3.0,8.289621110352536,-4.450701751594852,3.1202443786793457,,,,
132,132,132,256,2018_10_31_10_15,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,8.313108051903713,-4.169399036898096,3.366766377659573,,,,
133,133,133,257,2018_10_31_10_16,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,8.089817151119822,-4.305292098600222,3.842646816573339,,,,
134,134,134,258,2018_10_31_10_17,travel,3.0,4.0,4.0,1.0,1.0,,outdoor,2.0,3.0,0.0,8.273344961310189,-4.326362669988802,3.3436608521276634,,,,
