,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
18,18,18,18,2018_10_31_08_05,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.068771334343033,-9.780505580470049,0.4385669730331277,,,,
19,19,19,19,2018_10_31_08_06,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,2.0,0.4291975192602464,-9.752135843728992,0.6267754625744122,,,,
20,20,20,20,2018_10_31_08_07,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,0.453632856190258,-9.750063403191502,0.3605096675639976,,,,
21,21,21,21,2018_10_31_08_08,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.4569723177346389,-9.255161214885298,1.1074589668987134,,,,
22,22,22,22,2018_10_31_08_09,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,0.4325756759243004,4.133797011138079,7.936461027991044,,,,
23,23,23,23,2018_10_31_08_10,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-1.2843028757415509,2.3272793361786066,8.810543104824738,,,,
24,24,24,24,2018_10_31_08_11,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0700913942830903,0.1619531335660689,10.617615915733476,,,,
25,25,25,25,2018_10_31_08_12,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0718743104262034,0.1652267284244109,10.628763863101888,,,,
26,26,26,26,2018_10_31_08_13,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0715579433006714,0.164671745716124,10.631943646136609,,,,
27,27,27,27,2018_10_31_08_14,household,5.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0692254064132135,0.1673286926249703,10.627420649216116,,,,
28,28,28,28,2018_10_31_08_15,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.0898831043910414,0.1607788220714435,10.626940737681943,,,,
29,29,29,29,2018_10_31_08_16,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-1.501968789190146,1.0669292152749186,8.06965700964112,,,,
30,30,30,30,2018_10_31_08_17,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,4.0,-3.624424587399552,2.4658883299036964,6.214273842335954,,,,
31,31,31,31,2018_10_31_08_18,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-1.4093617029070398,1.7345388006628464,10.148845575487124,,,,
32,32,32,32,2018_10_31_08_19,household,2.0,1.0,1.0,1.0,1.0,,home,4.0,4.0,3.0,-0.1284718451976492,0.0635200746487117,10.587593231131049,,,,
33,33,33,33,2018_10_31_08_20,travel,2.0,4.0,2.0,0.0,,1.0,outdoor,3.0,3.0,3.0,-0.1228442646435616,0.0548012125007837,10.584266009798462,,,,
34,34,34,34,2018_10_31_08_21,travel,2.0,4.0,2.0,0.0,,1.0,outdoor,3.0,3.0,3.0,0.3071736604677487,-0.0937331387786113,9.237174902178085,,,,
35,35,35,35,2018_10_31_08_22,travel,2.0,4.0,2.0,0.0,,1.0,outdoor,3.0,3.0,3.0,1.6760591380786116,2.348063045209404,7.962722106276606,,,,
36,36,36,36,2018_10_31_08_23,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,3.0,1.697637699402799,4.739407335713489,7.207035491346397,0.8477858412322274,0.4453001579778831,-0.0870482819905213,
37,37,37,37,2018_10_31_08_24,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,3.0,-0.2946289035169103,5.76742276035837,8.650866036394163,0.8614420572916667,0.4240885416666666,-0.0900634765625,
38,38,38,38,2018_10_31_08_25,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,3.0,1.074087704053749,6.26218880475928,8.277008479339344,0.8549560546875,0.4038655598958333,-0.289111328125,
39,39,39,39,2018_10_31_08_26,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,3.0,0.5952741574752504,6.616820180515138,8.014212132586762,0.7758463541666667,0.2630940755208333,0.107958984375,
40,40,40,40,2018_10_31_08_27,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,1.0,1.2930110138134396,7.239376894307961,5.8190214399681,0.2952555338541666,-0.4915120442708333,0.0108072916666666,
41,41,41,41,2018_10_31_08_28,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,2.0,1.1568793256681993,5.062378617030231,8.146365121296745,0.743798828125,0.3040283203125,-0.1292154947916666,
42,42,42,42,2018_10_31_08_29,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,0.5104743668530788,8.047557921388565,6.428800201791702,0.5082112630208333,0.4225667317708333,0.2313069661458333,
43,43,43,43,2018_10_31_08_30,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.0141240469552325,7.891446866480143,6.690324679742582,0.4953287760416666,0.2347412109375,0.43916015625,
44,44,44,44,2018_10_31_08_31,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.0436559768418812,8.240212173628226,6.241060476147806,0.7597330729166667,0.3106038411458333,0.2515625,
45,45,45,45,2018_10_31_08_32,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,0.0365645274295632,8.226353696136615,6.244685296024646,0.7997314453125,0.34111328125,0.3892985026041666,
46,46,46,46,2018_10_31_08_33,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,3.0,0.070173581652325,8.06465043815126,6.411387131109243,0.8292236328125,0.4025309244791666,0.22236328125,
47,47,47,47,2018_10_31_08_34,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.7245047379603566,3.040813139098545,8.209290006158563,0.7728064747264201,0.4805155680041688,0.2267294163626889,
48,48,48,48,2018_10_31_08_35,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.2169849160104141,0.3733480059585652,9.967347222116446,0.860986328125,0.3135091145833333,0.3154541015625,
49,49,49,49,2018_10_31_08_36,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,0.7757856586275333,3.0530184642255183,8.817118009727187,0.8084147135416667,0.451416015625,0.0775960286458333,
50,50,50,50,2018_10_31_08_37,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,1.787881511858346,1.0272331751368442,10.398483162374006,0.8354410807291667,0.3567545572916666,0.3084065755208333,
51,51,51,51,2018_10_31_08_38,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,1.6298910117178065,1.896969172792829,10.33965495571111,0.8676839192708333,0.3329264322916667,0.2833658854166667,
52,52,52,52,2018_10_31_08_39,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,1.183341565065288,2.075756787472564,10.349178128219483,0.8820475260416667,0.3135091145833333,0.2506022135416667,
53,53,53,53,2018_10_31_08_40,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,1.0600468800268763,2.011488689539416,10.376576056774937,0.8267252604166667,0.3043538411458333,0.3775472005208333,
54,54,54,54,2018_10_31_08_41,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,4.0,-0.3280686012355918,3.1930879925097946,9.20598085993286,0.8565836588541667,0.2836832682291667,0.2690266927083333,
55,55,55,55,2018_10_31_08_42,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-1.7387856311678596,6.966609495995523,6.246264437449609,0.8798746744791667,0.2745686848958333,0.3090576171875,
56,56,56,56,2018_10_31_08_43,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.1022241011172456,-1.0437566555991058,10.459450842441194,0.8804524739583334,0.2865152994791666,0.3054850260416666,
57,57,57,57,2018_10_31_08_44,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.0201724235963046,-1.3289428114837618,10.50783085604703,0.8833414713541666,0.3098307291666666,0.2491861979166666,
58,58,58,58,2018_10_31_08_45,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,0.0114964575455763,-0.9414548037452414,10.557141234042543,0.8404035304846275,0.3386203751954142,0.2660565398645128,
59,59,59,59,2018_10_31_08_46,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.148228700643225,-1.0371585264020171,10.5388268136618,0.8452718098958333,0.3329264322916667,0.3306966145833333,
60,60,60,60,2018_10_31_08_47,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.172484404556215,-1.1260335473628234,10.535671182306832,0.9088785807291668,0.2706787109375,0.231689453125,
61,61,61,61,2018_10_31_08_48,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.1743144984727475,-1.0565007914325704,10.565035325853398,0.8729736328125,0.2762044270833333,0.3184733072916667,
62,62,62,62,2018_10_31_08_49,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.0713783112510634,-0.9634691289921624,10.571029214221726,0.8348063151041667,0.2635986328125,0.4182861328125,
63,63,63,63,2018_10_31_08_50,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.0714855541173571,-0.7233223860795088,10.558682872732364,0.8314615885416666,0.31240234375,0.3018147786458333,
64,64,64,64,2018_10_31_08_51,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.3925016201730125,-0.6902620270568868,10.597772960022384,0.542431640625,0.366455078125,0.5763916015625,
65,65,65,65,2018_10_31_08_52,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,0.0508251755303472,-0.250056001152744,10.60670361797313,0.7994222005208333,0.3108805338541666,0.4402425130208333,
66,66,66,66,2018_10_31_08_53,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.1564301152223962,0.8612986511129899,10.59140540671891,0.8105305989583333,0.3691243489583333,0.3243408203125,
67,67,67,67,2018_10_31_08_54,travel,2.0,4.0,1.0,0.0,,1.0,outdoor,6.0,3.0,0.0,-0.1530358720256437,1.0326972132689818,10.556095629339309,0.8415690104166667,0.3633870442708333,0.3096110026041667,
68,68,68,68,2018_10_31_09_03,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-2.189461907357982,3.128624739806951,-0.3147448432549015,0.7000732421875,0.1539713541666666,0.2053466796875,
69,69,69,69,2018_10_31_09_04,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-7.439477340611092,1.3226497288648031,2.115175367552431,0.77734375,0.1626220703125,0.0539388020833333,
70,70,70,70,2018_10_31_09_05,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-1.9563818426486048,4.249541811941997,5.8909199348620325,0.6702880859375,0.038134765625,-0.1088216145833333,
71,71,71,71,2018_10_31_09_06,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-0.2436214137234052,4.876069257528771,8.796244764143335,0.72578125,0.3128824869791666,-0.14775390625,
72,72,72,72,2018_10_31_09_07,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,0.1643741473667414,3.2797479967163565,9.637483679507264,0.8222981770833333,0.28447265625,-0.2508951822916667,
73,73,73,73,2018_10_31_09_08,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,0.1319384773054871,3.823655393262044,8.811256258079554,0.5771397863470558,0.0884005341323606,-0.0174814356435643,
74,74,74,74,2018_10_31_09_09,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-0.0954490179287794,3.545418593080372,8.677188983446829,0.6591234110169492,0.0304555084745762,-0.0710143008474576,
75,75,75,75,2018_10_31_09_10,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,2.0,-1.132017706984883,0.9538172389669904,6.960988648955202,0.575167088150289,-0.0091108200867052,0.0879244942196531,
76,76,76,76,2018_10_31_09_11,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,4.143851198741886,-4.81742872898655,2.1639655593359435,0.4134440104166667,-0.2779134114583333,0.5400716145833333,
77,77,77,77,2018_10_31_09_12,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,9.358087261478124,-0.9999076490481528,3.438455713213876,0.4107666015625,-0.0573079427083333,0.8609781901041667,
78,78,78,78,2018_10_31_09_13,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,5.697618069314662,1.905910571275138,5.158819668370667,0.5003824869791667,0.056201171875,0.4419352213541667,
79,79,79,79,2018_10_31_09_14,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,2.923288110074465,5.860480273006053,4.429593507681959,0.3034505208333333,0.6557779947916667,-0.0114095052083333,
80,80,80,80,2018_10_31_09_15,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,3.8292313730813694,4.357963018895611,6.3658423915769,0.3132568359375,0.4539143880208333,0.2205973307291666,
81,81,81,81,2018_10_31_09_16,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,2.0,2.874591701690927,4.494444767508399,7.97485663016014,0.49482421875,0.327685546875,0.6857666015625,
82,82,82,82,2018_10_31_09_17,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,4.0,-0.1882437716983203,4.761284297771546,8.508650949137731,0.739013671875,0.2514973958333333,-0.0633951822916666,
83,83,83,83,2018_10_31_09_18,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-4.560174070722057,1.2787503570901453,6.191524864929844,0.6350830078125,0.0600260416666666,-0.0164469401041666,
84,84,84,84,2018_10_31_09_19,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-5.4548435634611145,-3.418467163754901,7.719740253385565,0.7283040364583333,-0.0243570963541666,0.3934488932291666,
85,85,85,85,2018_10_31_09_20,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-7.031038501632684,-2.597220904200451,1.7813168816753644,0.559033203125,-0.4886311848958333,0.0730794270833333,
86,86,86,86,2018_10_31_09_21,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-7.168945014958467,-1.4628062813773806,0.823630864465284,0.714013671875,-0.0175455729166666,0.2377278645833333,
87,87,87,87,2018_10_31_09_22,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-9.626940421612572,-0.339220576830907,2.397699139806664,0.4011529442417926,-0.0078898514851485,0.8369593538301199,
88,88,88,88,2018_10_31_09_23,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-9.655450966965253,-0.3126618236029114,2.2476875228779267,0.3121744791666667,0.4680419921875,0.6529052734375,
89,89,89,89,2018_10_31_09_24,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-9.742454520268744,-0.5751231783429995,1.537995752405935,0.2857991536458333,0.0982666015625,0.7548746744791667,
90,90,90,90,2018_10_31_09_25,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-8.96100902229413,-0.1674761588241886,1.3888072279530788,0.3712565104166667,-0.0572184244791666,0.7684326171875,
91,91,91,91,2018_10_31_09_26,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-1.4410093127250143,1.428281317466396,8.538576200513747,0.7439697265625,0.2734212239583333,-0.2582845052083333,
92,92,92,92,2018_10_31_09_27,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-0.911619776239428,1.7686689148996113,8.397633123043965,0.8395670572916667,0.1039957682291666,-0.1443522135416666,
93,93,93,93,2018_10_31_09_28,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-0.1444966404496082,2.2502171097311328,9.211356127267663,0.5543212890625,-0.2859456380208333,0.0326822916666666,
94,94,94,94,2018_10_31_09_29,work,2.0,1.0,1.0,3.0,3.0,,workplace,5.0,4.0,3.0,-0.1089113896396194,7.10200607232757,6.281758950514829,0.7830159505208333,0.3008870442708333,0.0124104817708333,
95,95,95,95,2018_10_31_09_31,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0034988066620375,4.341550990032247,8.715045766450185,0.8002685546875,0.1050537109375,-0.1954508463541666,
96,96,96,96,2018_10_31_09_32,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.819191129766742,2.221862077004479,6.485521067357221,0.75224609375,0.3703450520833333,-0.0359130859375,
97,97,97,97,2018_10_31_09_33,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,2.0,6.8711016719944205,2.069051162685168,2.287233669189984,0.7847267457008859,0.409392912975508,0.1908220427305888,
98,98,98,98,2018_10_31_09_34,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,0.2957764088432244,7.059473940449392,6.927947015100786,0.7380045572916667,0.549169921875,-0.0544108072916666,
99,99,99,99,2018_10_31_09_35,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,2.503932816975931,2.1068438718773748,6.796115820989477,0.5635823567708333,0.4423828125,-0.0171468098958333,
100,100,100,100,2018_10_31_09_36,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0594930971017914,0.0779603549899211,10.585319685050388,0.355078125,0.6968424479166667,0.320166015625,
101,101,101,101,2018_10_31_09_37,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0638435922315609,0.0803471045405703,10.601764635142702,0.5991780598958333,0.5195556640625,0.3086100260416666,
102,102,102,102,2018_10_31_09_38,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0631581292440085,0.0841241508983199,10.609720191769313,0.5210611979166667,0.478564453125,0.381982421875,
103,103,103,103,2018_10_31_09_39,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0592115840006716,0.2726869691746921,10.583732463381883,0.5469075520833333,0.1418294270833333,0.6249186197916666,
104,104,104,104,2018_10_31_09_40,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0350157028284594,0.7230140276862769,10.561055233053285,0.2514811197916666,0.4794677734375,0.6584635416666667,
105,105,105,105,2018_10_31_09_41,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0378728926645016,0.725325133353866,10.573933104423327,0.45302734375,0.4831136067708333,0.4973470052083333,
106,106,106,106,2018_10_31_09_42,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0371945801423291,0.7248452209630493,10.578898489641675,0.5593587239583333,0.3104573567708333,0.4807373046875,
107,107,107,107,2018_10_31_09_43,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,0.1636953351338582,2.826020839621744,9.068816211919422,0.504931640625,0.6874186197916666,0.1497151692708333,
108,108,108,108,2018_10_31_09_44,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,0.4483484553840937,0.4699686561051579,9.884772837206116,0.6345020192808755,0.1971892912975508,0.4784230067743616,
109,109,109,109,2018_10_31_09_45,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.3136095728851519,0.1714489851596618,10.571216963305345,0.837109375,0.1419921875,0.3848225911458333,
110,110,110,110,2018_10_31_09_46,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-0.0133389314543923,0.0038934248898715,10.589494829043096,0.725537109375,0.2201334635416666,0.5222005208333333,
111,111,111,111,2018_10_31_09_47,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,0.8895031909966243,2.1030414469983136,9.481528689094008,0.7425374348958333,0.24765625,0.2720133463541667,
112,112,112,112,2018_10_31_09_48,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,3.653093276779399,7.195932715540331,4.419512672939523,0.3648193359375,0.8004069010416667,0.1064208984375,
113,113,113,113,2018_10_31_09_49,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,1.9580145818821952,3.587066430677502,7.2047519700111895,0.2210123697916666,0.3793050130208333,0.5767578125,
114,114,114,114,2018_10_31_09_50,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.3190215936206036,0.1198628211813092,10.481713563794116,0.1341796875,-0.0432047526041666,0.9568440755208332,
115,115,115,115,2018_10_31_09_51,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.3824973108062837,0.1247236995386347,10.477132187570051,0.1857991536458333,-0.0483642578125,0.9487630208333332,
116,116,116,116,2018_10_31_09_52,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.3925298754199418,0.1273109389445698,10.478405680851084,0.1792073567708333,-0.0771809895833333,0.9531412760416668,
117,117,117,117,2018_10_31_09_53,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.4015651215005724,0.1324452014490488,10.47240546276601,0.3903157552083333,-0.0257649739583333,0.85615234375,
118,118,118,118,2018_10_31_09_54,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.4071122752519636,0.1303539615302362,10.4746012483203,0.2682698567708333,-0.04365234375,0.9253173828125,
119,119,119,119,2018_10_31_09_55,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.432866685834266,0.1402605405548705,10.46766799440094,0.5461344401041667,0.0888671875,0.6942952473958334,
120,120,120,120,2018_10_31_09_56,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-1.4685786263157905,0.157301465595184,10.45975345352748,0.4391203100573215,-0.0423071912454403,0.8598391089108911,
121,121,121,121,2018_10_31_09_57,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,2.0,-1.449578569999996,0.4092410169099042,10.38292829322893,0.4649739583333333,-0.0177083333333333,0.8269612630208333,
122,122,122,122,2018_10_31_09_58,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,2.0,-7.98245079460248,-2.137177579840983,2.3337045361794497,0.6895670572916667,-0.0111165364583333,0.0757242838541666,
123,123,123,123,2018_10_31_09_59,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-7.652726995350144,-2.8935878927826333,4.9396492243249295,0.5153564453125,-0.0455647786458333,0.6191487630208333,
124,124,124,124,2018_10_31_10_00,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-6.417513624902096,-3.622519591550078,7.225706670789058,0.827099609375,0.1603434244791666,0.441845703125,
125,125,125,125,2018_10_31_10_01,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,4.0,-7.956876001903692,-1.7995254280013435,4.430110950394291,0.4072591145833333,0.0637776692708333,0.5302408854166667,
126,126,126,126,2018_10_31_10_02,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-6.910760002575622,0.0529968495538634,7.456194303896953,0.8403971354166667,0.1648844401041666,0.1667236328125,
127,127,127,127,2018_10_31_10_03,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-7.422221042889135,-0.6444370618912644,6.954891871668529,0.7560872395833333,0.271728515625,0.3237548828125,
128,128,128,128,2018_10_31_10_04,work,3.0,1.0,1.0,3.0,3.0,1.0,workplace,5.0,3.0,3.0,-9.12971497310926,-1.8013598065602172,3.301207805449843,0.7252115885416667,0.1168863932291666,0.45947265625,
