,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
10,10,10,10,2018_10_31_08_38,household,2.0,1.0,1.0,1.0,1.0,,home,6.0,1.0,1.0,-2.9035875428589013,9.098352535722274,-0.3040327852689812,-0.45693359375,0.7097900390625,-0.0468994140625,
11,11,11,11,2018_10_31_08_40,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,3.0,-1.4810582641007262,8.196685492781192,3.99046902714404,-0.7298421223958333,-0.2334147135416666,-0.2501057942708333,
12,12,12,12,2018_10_31_08_41,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,4.0,-0.5290006085890258,5.860949451172229,3.41398550331556,-0.5239013671875,0.4642578125,-0.6977701822916667,
13,13,13,13,2018_10_31_08_42,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,2.0,-0.9047883943054864,-9.699929943225085,-0.3827626073084546,-0.3612060546875,0.6629557291666667,-0.3115478515625,
14,14,14,14,2018_10_31_08_43,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,3.0,3.3037168206709926,-5.986080690089574,-4.919605925372054,-0.5286295572916667,0.145458984375,0.0789957682291666,
15,15,15,15,2018_10_31_08_44,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,0.0,5.232738850811407,-4.522474158086163,-6.267987224006723,-0.9193346143824908,-0.1637734497133924,-0.0373729807191245,
16,16,16,16,2018_10_31_08_45,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,0.0,6.016631552239635,-3.7652642108342658,-6.054950849888012,-0.8927897135416667,-0.2534912109375,0.103759765625,
17,17,17,17,2018_10_31_08_46,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,0.0,5.476751102015675,-4.184616819260901,-6.278075421556546,-0.9114664713541668,-0.09453125,0.0120849609375,
18,18,18,18,2018_10_31_08_47,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,0.0,6.227045151231794,-4.012858997144456,-5.678396268365069,-0.92734375,-0.10576171875,0.2016438802083333,
19,19,19,19,2018_10_31_08_48,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,4.0,-0.2139400739816434,-8.244738375769437,-2.113571661230892,-0.7411539713541667,0.1469563802083333,0.2129069010416666,
20,20,20,20,2018_10_31_08_49,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,4.0,4.47500963130235,-4.951573738241883,-5.493930142944287,-0.6656901041666666,-0.3061197916666666,0.3862874348958333,
21,21,21,21,2018_10_31_08_50,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,4.0,5.785886497929496,-4.175399327364295,-5.974691493956345,-0.5108805338541667,-0.5594401041666667,0.2741292317708333,
22,22,22,22,2018_10_31_08_51,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,4.0,5.433857128483474,-4.000615902350302,-6.423619716508094,-0.7714111328125,-0.2839192708333333,0.3198486328125,
23,23,23,23,2018_10_31_08_52,travel,5.0,2.0,2.0,1.0,1.0,,other_indoor,7.0,1.0,3.0,4.149114004956887,-5.014839106438972,-5.5294168892178,-0.794970703125,-0.2027018229166666,0.0543294270833333,
24,24,24,24,2018_10_31_08_53,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-1.5785028087384123,-4.76100279716684,2.8200492274004483,-0.883740234375,-0.3641357421875,-0.1826253255208333,
25,25,25,25,2018_10_31_08_54,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,3.0,-3.393494539373324,4.149726953082914,8.407443158935566,-0.8939615885416666,-0.2251302083333333,-0.2903076171875,
26,26,26,26,2018_10_31_08_55,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,4.0,-2.0462863893493783,3.230463800703025,5.934530266131261,-0.7825039082855654,0.2513678999478895,-0.2100703491401771,
27,27,27,27,2018_10_31_08_56,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,1.2962918878515413,9.646687978543415,-0.0506155689197199,-0.4352864583333333,0.557421875,-0.2218668619791666,
28,28,28,28,2018_10_31_08_57,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,4.0,-0.40893930417682,6.767129327062719,5.089945453333537,-0.649462890625,0.0391194661458333,-0.3556233723958333,
29,29,29,29,2018_10_31_08_58,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,3.0,-0.4147025600602798,-9.67377401187676,-0.0652383076157421,-0.6981038411458333,0.295068359375,-0.1628336588541666,
30,30,30,30,2018_10_31_08_59,household,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-1.3355648428891884,-9.591528829972004,-0.2476268486458261,-0.7217447916666667,0.2951822916666666,0.1800048828125,
31,31,31,31,2018_10_31_09_01,work,1.0,2.0,1.0,0.0,,1.0,home,7.0,1.0,4.0,-2.1067150791538345,5.67911349144369,6.580885877472826,-0.7835611979166667,-0.2633382161458333,-0.3382975260416667,
32,32,32,32,2018_10_31_09_02,work,1.0,2.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-3.2346067156390874,3.1593864144048176,7.754131593061045,-0.8339925130208333,-0.0533610026041666,-0.4435465494791666,
33,33,33,33,2018_10_31_09_03,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-1.3423884090246383,-2.271754276925423,4.87614563985051,-0.71279296875,0.0800537109375,0.0083902994791666,
34,34,34,34,2018_10_31_09_04,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,3.0,-0.6048303396894118,-6.137955273848738,1.0668824291698022,-0.8458577473958333,-0.0042805989583333,0.0020589192708333,
35,35,35,35,2018_10_31_09_05,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,0.085384258011758,-9.634758297816344,-0.1458733719717245,-0.744580078125,0.4502360026041667,0.110107421875,
36,36,36,36,2018_10_31_09_06,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,2.0230066029203804,-8.75789330055992,1.08959904822055,-0.6755045572916667,0.4501546223958333,0.0955403645833333,
37,37,37,37,2018_10_31_09_07,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,1.2808925477283333,-9.524984296696532,-0.4807452460137181,-0.79202221208963,0.4440300937988535,-0.0214304325169359,
38,38,38,38,2018_10_31_09_08,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,0.7025279503662933,-9.641643335442344,-0.2911233974702114,-0.7478434244791666,0.2049560546875,0.2205973307291666,
39,39,39,39,2018_10_31_09_09,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,0.721625260513775,-9.660762068085102,-0.5348332924639421,-0.47724609375,0.0088785807291666,0.4177897135416666,
40,40,40,40,2018_10_31_09_10,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,0.5755521458403142,-8.208251123368425,0.5811757054604696,-0.8687093098958333,0.1638509114583333,-0.0145670572916666,
41,41,41,41,2018_10_31_09_11,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-0.5067262221629352,-9.673014670100796,-0.6218610494516249,-0.7531656901041667,0.0392903645833333,0.1160481770833333,
42,42,42,42,2018_10_31_09_12,work,5.0,1.0,1.0,0.0,,1.0,home,7.0,1.0,2.0,-0.3765894285773795,-9.659930961982084,-0.4764635644454649,-0.5569254557291666,0.1947509765625,-0.2675537109375,
43,43,43,43,2018_10_31_09_14,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,3.0,1.1224623595783896,7.108610012874007,5.816587045677485,-0.5068033854166667,-0.8248860677083333,-0.1666341145833333,
44,44,44,44,2018_10_31_09_15,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,3.0,2.610288795768066,4.910919348941205,6.175245060336121,-0.6000162760416666,-0.61240234375,0.0813639322916666,
45,45,45,45,2018_10_31_09_16,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,3.0,0.5489594876813606,-1.4783652825078166,7.950722415484186,-0.543994140625,0.4426839192708333,0.2300699869791666,
46,46,46,46,2018_10_31_09_17,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,3.0,0.278400353235162,-7.844388802364733,2.903862349990199,-0.6670735677083334,0.024267578125,-0.1932047526041666,
47,47,47,47,2018_10_31_09_18,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,2.0,0.7851721499924957,-9.379557331522978,2.447374160177208,-0.7529556409588327,0.0706992574257425,-0.1040581031787389,
48,48,48,48,2018_10_31_09_19,recreation_etc,3.0,2.0,,0.0,,1.0,home,7.0,1.0,2.0,-0.3501727792621502,-9.61221049322512,1.3243326992086766,-0.6608317057291667,0.1697509765625,-0.7211507161458334,
49,49,49,49,2018_10_31_09_21,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-0.3812303720911529,4.42405308733259,7.547058622396409,-0.8343098958333334,-0.4530598958333333,0.0044677734375,
50,50,50,50,2018_10_31_09_22,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,0.0722228498456886,-0.8859672350716706,10.045873252911518,-0.7925862630208333,-0.3068277994791666,0.0302164713541666,
51,51,51,51,2018_10_31_09_23,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,0.0863306773431128,-1.020578747696306,10.077627957222845,-0.8072835286458333,-0.4022298177083333,0.2989827473958333,
52,52,52,52,2018_10_31_09_24,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,0.1046665620396413,-0.8838170136765982,10.09004669714446,-0.8571044921875,-0.4643798828125,0.1726399739583333,
53,53,53,53,2018_10_31_09_25,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-0.1168681443343783,-0.7180513881466949,9.936847245576717,-0.8039143880208334,-0.4866617838541666,0.3521891276041666,
54,54,54,54,2018_10_31_09_26,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-0.4509571406993281,0.6497053629060441,9.493123677581185,-0.861767578125,-0.4423990885416666,0.1920817057291666,
55,55,55,55,2018_10_31_09_27,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2681425474795073,-1.096136859442552,10.084231450503928,-0.9450276692708334,-0.3265543619791666,0.101025390625,
56,56,56,56,2018_10_31_09_28,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2315029498240758,-1.3132665546248647,10.039559358398652,-0.898095703125,-0.3879638671875,0.166552734375,
57,57,57,57,2018_10_31_09_29,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.0152521503243424,-0.6421444594885278,10.10821842602128,-0.8232396430432517,-0.5430969906201146,0.1903416492965086,
58,58,58,58,2018_10_31_09_30,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1232303398182529,-1.0360994993946249,10.065916998880176,-0.8181722005208333,-0.5358154296875,0.176953125,
59,59,59,59,2018_10_31_09_31,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1543817719004477,-0.9164537625555432,10.065809755694286,-0.7644124348958333,-0.5588297526041667,0.2777506510416667,
60,60,60,60,2018_10_31_09_32,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2082031027340795,-0.8816101838016804,10.068150704085063,-0.8194580078125,-0.5423828125,0.2142822265625,
61,61,61,61,2018_10_31_09_33,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1120743781958566,-0.9258080411557692,10.071557978891398,-0.8217610677083333,-0.53818359375,0.2158447265625,
62,62,62,62,2018_10_31_09_34,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.066506794643113,-0.9164055046026904,10.04913344462485,-0.8370849609375,-0.5286214192708333,0.1739176432291666,
63,63,63,63,2018_10_31_09_35,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2424846413396421,-0.8334074040627119,10.154121765453535,-0.8489339192708333,-0.5163981119791666,0.1615152994791666,
64,64,64,64,2018_10_31_09_36,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1587568756095133,-0.6107237447955237,10.115831091997748,-0.845751953125,-0.5259195963541666,0.1349934895833333,
65,65,65,65,2018_10_31_09_37,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,0.0683433326550949,-0.9410660478378536,10.09390744322508,-0.7243001302083333,-0.5382242838541667,0.1102457682291666,
66,66,66,66,2018_10_31_09_38,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1796294737436728,-1.1737969342530803,10.013217766125418,-0.9202555338541668,-0.191064453125,0.1925862630208333,
67,67,67,67,2018_10_31_09_39,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3522345259294512,3.323401279380064,7.874989191209416,-0.8531901041666666,-0.4289876302083333,0.1304524739583333,
68,68,68,68,2018_10_31_09_40,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-0.4598341855090713,8.690153272060467,5.0297874589585625,-0.6912516276041667,-0.6859130859375,0.2576497395833333,
69,69,69,69,2018_10_31_09_41,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,4.0,1.509615218411309,4.73890803166406,7.681852446248601,-0.914555106826472,-0.3867818525273579,0.1177940984887962,
70,70,70,70,2018_10_31_09_42,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,2.7222931210830867,2.076751457567975,8.879438567805149,-0.8957438151041667,-0.38984375,0.1082845052083333,
71,71,71,71,2018_10_31_09_43,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-0.4507185234004479,8.5314655912094,4.553917743595183,-0.5802978515625,-0.5630452473958333,0.2958902994791667,
72,72,72,72,2018_10_31_09_44,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2170135513473982,9.8211654362395,1.3239526736335765,-0.8874430338541667,-0.308984375,0.1798014322916666,
73,73,73,73,2018_10_31_09_45,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3037097143722284,9.85903840335946,1.160939828362038,-0.7582600911458334,-0.18916015625,0.4981363932291666,
74,74,74,74,2018_10_31_09_46,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.1411721059798434,9.819283406718911,1.4627325657900336,-0.7749674479166667,-0.4916422526041666,0.4043782552083333,
75,75,75,75,2018_10_31_09_47,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2606811094068307,9.82888701371781,1.396971126556544,-0.7310872395833333,-8.138020833333333e-05,0.5918619791666667,
76,76,76,76,2018_10_31_09_48,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3407702395496079,9.86035748421052,1.0150704865901463,-0.6817952473958333,0.1074137369791666,0.6806070963541667,
77,77,77,77,2018_10_31_09_49,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2937361068671901,9.814744345576717,1.321654301921669,-0.8910725911458334,-0.3510498046875,0.2806315104166667,
78,78,78,78,2018_10_31_09_50,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2786464917519868,9.813753730274216,1.5611220100783398,-0.9044921875,-0.1791748046875,0.2253824869791666,
79,79,79,79,2018_10_31_09_51,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3052540141153418,9.84676173812992,1.040286007577549,-0.9298258463541668,-0.1464192708333333,0.1795084635416666,
80,80,80,80,2018_10_31_09_52,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.2288460024886901,9.854059655319128,1.390584787101063,-0.9048902423137052,-0.3777927957269411,0.2164131709223554,
81,81,81,81,2018_10_31_09_53,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3060342081872343,9.79422070050392,1.6371124907998331,-0.7695475260416667,-0.4426350911458333,0.3,
82,82,82,82,2018_10_31_09_54,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3771792641020161,9.846214814165748,1.2146471595643915,-0.9609781901041666,0.1176025390625,-0.0638264973958333,
83,83,83,83,2018_10_31_09_55,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3560470184124295,9.819972426427764,1.3100559611306826,-0.728955078125,-0.4997721354166666,0.4684326171875,
84,84,84,84,2018_10_31_09_56,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.0623162701340423,9.808092574748054,1.3654845440522967,-0.7923746744791667,-0.4865152994791666,0.35556640625,
85,85,85,85,2018_10_31_09_57,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,0.0,-0.3418978995623956,9.84399274454394,1.2051402496067156,-0.8615071614583333,-0.4398274739583333,0.1982340494791666,
86,86,86,86,2018_10_31_09_58,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-1.065855187588138,8.093561976639046,5.224218447076664,-0.820361328125,-0.5138264973958333,0.0008382161458333,
87,87,87,87,2018_10_31_09_59,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,4.5239526684434495,5.979938322821948,4.336511904176361,-0.3021647135416667,-0.6870279947916667,0.3763509114583333,
88,88,88,88,2018_10_31_10_00,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,4.0,1.6109786836226194,2.000378307658341,6.899894940220145,-0.3643636067708333,-0.4858154296875,0.4446370442708333,
89,89,89,89,2018_10_31_10_01,travel,3.0,3.0,2.0,0.0,,,outdoor,7.0,1.0,3.0,-2.6620494992781234,0.3866736243446001,9.796275551594873,-0.6249755859375,-0.4205485026041666,0.4237141927083333,
90,90,90,90,2018_10_31_10_26,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.3906999364333706,3.3564107308902686,8.424752018952999,-0.8192499348619072,-0.1370179781136008,-0.0198345492443981,
91,91,91,91,2018_10_31_10_27,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2863845976315794,0.2563109539193771,10.12009344120946,-0.7654459635416667,-0.651513671875,0.0355387369791666,
92,92,92,92,2018_10_31_10_28,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2880200540705487,0.2573029529731287,10.115782257558804,-0.7225504557291667,-0.5719401041666666,0.2388834635416666,
93,93,93,93,2018_10_31_10_29,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2877948443561033,0.2576380874804074,10.114835849944065,-0.8259928385416667,-0.2505126953125,0.4099690755208333,
94,94,94,94,2018_10_31_10_30,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2888699555655097,0.2561179163325914,10.115184388577868,-0.881005859375,-0.3031656901041666,0.2616617838541666,
95,95,95,95,2018_10_31_10_31,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2887573501791715,0.2575737410862301,10.116613413773846,-0.8758219401041667,-0.4416422526041667,0.0703206380208333,
96,96,96,96,2018_10_31_10_32,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2885957624342474,0.2585416285730316,10.11646608338,-0.829443359375,-0.5030517578125,0.2187174479166666,
97,97,97,97,2018_10_31_10_33,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2893246077504195,0.2578904914997245,10.118288195859035,-0.5909261067708333,-0.3025960286458333,0.6003092447916667,
98,98,98,98,2018_10_31_10_34,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2883364211422174,0.2578069954927254,10.1135811108623,-0.3724446614583333,-0.3096761067708333,0.8267740885416667,
99,99,99,99,2018_10_31_10_35,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2864811160190373,0.2596328090649539,10.108873138857806,-0.6235026041666667,-0.4012939453125,0.4385579427083333,
100,100,100,100,2018_10_31_10_36,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2860131632959647,0.2597789365246676,10.108319496076266,-0.3193766276041667,-0.4562662760416666,0.8205322265625,
101,101,101,101,2018_10_31_10_37,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2865910407782761,0.2608419750503962,10.113363942889178,-0.4503824869791666,-0.4317220052083333,0.6827799479166666,
102,102,102,102,2018_10_31_10_38,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.2889316205599106,0.2574370066002284,10.11375268701011,-0.778318785825951,-0.4529865815528921,0.3425530875455966,
103,103,103,103,2018_10_31_10_39,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,0.6837223110308117,2.127950379174228,9.7917292102521,-0.5198486328125,-0.4109130859375,0.6596354166666667,
104,104,104,104,2018_10_31_10_40,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-0.3793643442584546,2.4349085203151124,9.516411703057068,-0.6848063151041667,-0.531640625,0.2802164713541666,
105,105,105,105,2018_10_31_10_41,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-4.054150182811837,1.029311011273233,7.148428201822615,-0.7641682942708333,-0.5779296875,0.1617838541666666,
106,106,106,106,2018_10_31_10_42,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.011868846584523,-1.0912680358527425,4.514050177659605,-0.7174235026041667,-0.4575358072916666,0.375537109375,
107,107,107,107,2018_10_31_10_43,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.075222636618124,-1.102922676847703,4.356126499496088,-0.7482340494791667,-0.492236328125,0.2816243489583333,
108,108,108,108,2018_10_31_10_44,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.064790767507008,-1.1064296979271708,4.37873257607842,-0.6140462239583333,-0.2732747395833333,0.6566487630208333,
109,109,109,109,2018_10_31_10_45,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.06867813157893,-1.1088853913773784,4.364807859070547,-0.64306640625,-0.4348225911458333,0.4684977213541667,
110,110,110,110,2018_10_31_10_46,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.044832643561069,-1.473675354031353,4.291520642553202,-0.7829833984375,-0.5664225260416667,0.1807210286458333,
111,111,111,111,2018_10_31_10_47,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-9.008882124300117,-1.5381230839865625,4.348632923628207,-0.7513997395833333,-0.6247721354166667,0.151220703125,
112,112,112,112,2018_10_31_10_48,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-8.976395538073886,-1.5429383023516237,4.419644119988794,-0.7885986328125,-0.6005696614583333,0.1797688802083333,
113,113,113,113,2018_10_31_10_49,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-8.952735047872302,-1.5284631534154522,4.477504550839852,-0.7558542860865034,-0.6438249088066701,0.1457546248045857,
114,114,114,114,2018_10_31_10_50,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-8.954716356662894,-1.498713912653972,4.477445578891369,-0.7923665364583333,-0.5990234375,0.0830240885416666,
115,115,115,115,2018_10_31_10_51,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-7.487521162754711,-1.1016062110360605,5.382917617973112,-0.7935709635416667,-0.4570068359375,0.2106363932291666,
116,116,116,116,2018_10_31_10_52,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-1.6012517171332512,-0.1663393750509514,10.018142885498248,-0.6530110677083333,-0.1713053385416666,0.66142578125,
117,117,117,117,2018_10_31_10_53,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-1.639016584029092,-0.1908662405036347,10.007021522663642,-0.6597737630208333,-0.2389567057291666,0.7036376953125,
118,118,118,118,2018_10_31_10_54,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-1.6534737394736774,-0.198043108162936,10.01213996080624,-0.4311442057291667,-0.1585774739583333,0.8589925130208333,
119,119,119,119,2018_10_31_10_55,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-1.6686674214445614,-0.2198965653527458,10.006898451287755,-0.5103271484375,-0.2431070963541666,0.8054117838541667,
120,120,120,120,2018_10_31_10_56,hobby,3.0,0.0,,0.0,4.0,,other_indoor,7.0,1.0,3.0,-1.6762307445128726,-0.2221272214445712,10.00765184266512,-0.5523518880208333,-0.25791015625,0.7840250651041667,
