,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
70,70,70,139,2018_10_31_12_14,work,2.0,1.0,1.0,0.0,,,other_indoor,3.0,4.0,3.0,-0.2320432936023539,0.2946382047789548,10.56768829686632,-0.6586263020833333,0.5740315755208333,0.0327718098958333,
71,71,71,140,2018_10_31_12_15,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.219596285293055,0.1522342295789484,10.573026876259844,-0.6059145388223033,0.5441229155810318,0.3022814616988014,
72,72,72,141,2018_10_31_12_16,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.1796857755184749,0.118101439569765,10.567696888185932,-0.6758626302083334,0.2481119791666666,0.173583984375,
73,73,73,142,2018_10_31_12_17,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.3750129559237378,0.4173257092530825,10.504061468857822,-0.7583089192708333,0.1495768229166666,0.5203369140625,
74,74,74,143,2018_10_31_12_18,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.3052111184742442,0.0398086302687569,10.58636522284438,-0.6469970703125,0.0172037760416666,0.4660481770833333,
75,75,75,144,2018_10_31_12_19,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2931704026651729,0.0530692368035834,10.572664926091877,-0.6952962239583333,-0.1015462239583333,0.7131673177083333,
76,76,76,145,2018_10_31_12_20,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2944573193896969,0.0536858844081745,10.570552249440157,-0.3349365234375,-0.1228271484375,0.6485026041666667,
77,77,77,146,2018_10_31_12_21,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2938209360548399,0.0545722571956349,10.567439139619529,0.4697835286458333,-0.2837809244791666,0.5200927734375,
78,78,78,147,2018_10_31_12_22,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.41986469250112,0.6552149838660694,10.23180349770444,-0.32802734375,-0.1880045572916666,0.7550455729166666,
79,79,79,148,2018_10_31_12_23,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6800524812031449,2.34494495861352,9.425871699440115,-0.5886881510416667,0.0982096354166666,0.6395670572916666,
80,80,80,149,2018_10_31_02_27,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,,,,,,,
81,81,81,150,2018_10_31_02_28,recreation_etc,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.855743108551038,2.527522830648972,9.530160816603464,-0.4963885027799841,0.6290086378077839,-0.0862539714058776,
82,82,82,151,2018_10_31_02_29,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,3.0,-1.486273769661259,-0.6981605065918294,6.416555686377111,-0.8181477864583333,0.1076416015625,-0.3284261067708333,
83,83,83,152,2018_10_31_02_30,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,2.0,-0.8837446198460257,-0.6866613557054878,6.4221001926720085,-0.7538004557291667,-0.1598388671875,-0.5072021484375,
84,84,84,153,2018_10_31_02_31,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,4.0,1.1315074999692232,0.6935387294101851,10.257599294012342,-0.6990804036458333,0.1369384765625,-0.6863606770833334,
85,85,85,154,2018_10_31_02_32,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,3.0,-0.1277157787067185,-0.1095836571405377,10.484416926931765,-0.7158513548723293,0.1925400599270453,-0.6818736972381448,
86,86,86,155,2018_10_31_02_33,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,3.0,0.1797501208473682,-0.805945127225083,10.537362905039249,-0.7932861328125,0.3607177734375,-0.5253580729166667,
87,87,87,156,2018_10_31_02_34,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,3.0,0.2467046556368423,-0.803706426685329,10.544266676875736,-0.7979654947916667,0.3973876953125,-0.4880452473958333,
88,88,88,157,2018_10_31_02_35,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,2.0,-0.5342313871085111,1.5812643236537516,10.056182000055967,-0.5260823567708334,0.0778889973958333,-0.2956624348958333,
89,89,89,158,2018_10_31_02_36,travel,2.0,1.0,1.0,0.0,,,other_indoor,2.0,2.0,2.0,0.2764056276440084,2.9288888663226325,9.879338199104144,-0.7392822265625,-0.1152425130208333,-0.658203125,
90,90,90,159,2018_10_31_02_37,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.5519774397872367,0.0487258921525196,10.569391223124365,-0.7416341145833333,-0.0780680338541666,0.4313639322916666,
91,91,91,160,2018_10_31_02_38,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.5967809184994428,0.0443476935054871,10.55914950055997,-0.67944449844479,-0.1245261469673405,0.7208884136858476,
92,92,92,161,2018_10_31_02_39,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.5941293353751425,0.0414923465197089,10.559278222844416,,,,
93,93,93,162,2018_10_31_02_40,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.5961079683762625,0.0376476821851064,10.560763534714493,,,,
94,94,94,163,2018_10_31_02_41,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.5982260192049297,0.0334812886463605,10.56128365761484,,,,
95,95,95,164,2018_10_31_02_42,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.591729771069431,0.0359907766446808,10.559530240761518,,,,
96,96,96,165,2018_10_31_02_43,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,0.1871445217513999,-0.9706570937266488,10.219499693969787,,,,
97,97,97,166,2018_10_31_02_44,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.9332346304759276,-0.4729205249688669,10.52735967474808,,,,
98,98,98,167,2018_10_31_02_45,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.7910785573964171,-0.5141018641265368,10.537094763437889,,,,
99,99,99,168,2018_10_31_02_46,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.7976203859350498,-0.5173272012038045,10.532040913493898,,,,
100,100,100,169,2018_10_31_02_47,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.7988402761590134,-0.516804390212763,10.533317098264355,,,,
101,101,101,170,2018_10_31_02_48,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.803226516254199,-0.5171046721164586,10.53219103975372,,,,
102,102,102,171,2018_10_31_02_49,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8037439638521828,-0.5176408872844326,10.531606547312483,,,,
103,103,103,172,2018_10_31_02_50,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8065108348656214,-0.5172280006326957,10.52819090537518,,,,
104,104,104,173,2018_10_31_02_51,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8067079706155548,-0.5174450020872936,10.526309954392914,,,,
105,105,105,174,2018_10_31_02_52,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8096182031075017,-0.520453337318027,10.528748496080674,,,,
106,106,106,175,2018_10_31_02_53,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8125593425363936,-0.5218126435274317,10.526110295352774,,,,
107,107,107,176,2018_10_31_02_54,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8157283760190346,-0.5226169678219453,10.523397062710032,,,,
108,108,108,177,2018_10_31_02_55,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8145752066703963,-0.5214536503469469,10.5218885870174,,,,
109,109,109,178,2018_10_31_02_56,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8171278979955188,-0.523793960940647,10.525823447648431,,,,
110,110,110,179,2018_10_31_02_57,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8195435483650615,-0.524121051965283,10.522324599384168,,,,
111,111,111,180,2018_10_31_02_58,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8212621180851036,-0.5239709118868939,10.5216811240202,,,,
112,112,112,181,2018_10_31_02_59,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8216589177435595,-0.523112967267634,10.52093308566635,,,,
113,113,113,182,2018_10_31_03_00,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8197768011142182,-0.5248181325139936,10.521152920212824,,,,
114,114,114,183,2018_10_31_03_01,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8216562354927187,-0.5261264990649461,10.520391480123234,,,,
115,115,115,184,2018_10_31_03_02,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8237099411366162,-0.5267324230907025,10.521624826987724,,,,
116,116,116,185,2018_10_31_03_03,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8223479542273217,-0.5252497860470285,10.523083331746966,,,,
117,117,117,186,2018_10_31_03_04,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8225919327883512,-0.5264857628947335,10.521273577547651,,,,
118,118,118,187,2018_10_31_03_05,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8259968996752491,-0.5268450278387421,10.522568561310244,,,,
119,119,119,188,2018_10_31_03_06,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8274902597144438,-0.5269495886282162,10.523190568029154,,,,
120,120,120,189,2018_10_31_03_07,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.8261684891657322,-0.5273839239585628,10.521480022956425,,,,
121,121,121,190,2018_10_31_03_08,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.6407157185229557,-0.3394994131168012,10.525099641153451,,,,
122,122,122,191,2018_10_31_03_09,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3573778110072746,0.1110443347772807,10.567085438164597,-0.36328125,-0.01953125,0.927734375,
123,123,123,192,2018_10_31_03_10,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3598326966758116,0.116176426153192,10.58002176724531,-0.2822281928213689,0.0604001460767946,0.9185230592654424,
124,124,124,193,2018_10_31_03_11,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3583152069036951,0.1155276056165738,10.571568333706646,-0.4391591764214047,-0.4807953595317725,0.0822402801003344,
125,125,125,194,2018_10_31_03_12,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3552721844512878,0.1085460810248603,10.561953951287853,-0.6676595052083333,-0.2061930338541666,0.62216796875,
126,126,126,195,2018_10_31_03_13,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3550094388633821,0.1104228350599106,10.56520605487126,-0.6759624153204794,0.0310871547681083,0.6670303543512246,
127,127,127,196,2018_10_31_03_14,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.3571274899216127,0.1120824217900339,10.563519713885842,0.0078450520833333,-0.9677083333333332,0.2055338541666666,
128,128,128,197,2018_10_31_03_15,work,3.0,0.0,,0.0,,,workplace,4.0,5.0,3.0,-0.3552775470240767,0.1147581365067196,10.560398924692104,-0.1683919270833333,-0.8958414713541667,0.1950439453125,
129,129,129,198,2018_10_31_03_16,work,3.0,0.0,,0.0,,,workplace,4.0,5.0,3.0,-0.3398612900450414,0.1130465594434736,10.558742832773175,-0.4907633463541667,-0.6505208333333333,0.2452229817708333,
130,130,130,199,2018_10_31_03_17,work,3.0,0.0,,0.0,,,workplace,4.0,5.0,3.0,-0.3202734063941751,0.1047201842119823,10.559986014277804,-0.1606770833333333,0.3080891927083333,0.225146484375,
131,131,131,200,2018_10_31_03_18,work,3.0,0.0,,0.0,,,workplace,4.0,5.0,3.0,-0.3177049349160115,0.1060151442346027,10.557452380459214,-0.2039469401041666,0.9209065755208332,-0.3031494140625,
