,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
48,48,48,48,48,109,2018_10_31_11_15,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.237926807911539,-0.1847315617805128,10.50913087709972,-0.3776936848958333,-0.2642008463541667,0.7298258463541667,
49,49,49,49,49,110,2018_10_31_11_16,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2397928376707774,-0.1867182396293371,10.510578676091866,-0.0688151041666666,-0.6164388020833333,0.3668131510416667,
50,50,50,50,50,111,2018_10_31_11_17,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2389807171964235,-0.1866619849748159,10.510285873810911,-0.2635986328125,-0.4913167317708333,0.4347330729166667,
51,51,51,51,51,112,2018_10_31_11_18,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2374694361684434,-0.1868790308158902,10.507606309737016,-0.4337301328817092,-0.1879478243877019,0.5942792470036478,
52,52,52,52,52,113,2018_10_31_11_19,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2441844418981011,-0.18674773154535,10.511656468365109,-0.1908610026041666,-0.3244954427083333,0.8172444661458333,
53,53,53,53,53,114,2018_10_31_11_20,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.2824609771332574,1.4423523559260916,9.94907814832023,-0.4568603515625,-0.2731852213541667,0.5799479166666667,
54,54,54,54,54,115,2018_10_31_11_21,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-1.625045306682705,-1.568240983866818,5.2502692987481785,-0.7522623697916667,0.1525146484375,0.2212646484375,
55,55,55,55,55,116,2018_10_31_11_22,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-0.3733560514526318,-9.7491973780907,-0.5532522955206053,-0.7493408203125,0.3064290364583333,-0.0143961588541666,
56,56,56,56,56,117,2018_10_31_11_23,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,0.5012568199994398,-2.698570956357225,4.9714713479373325,-0.775732421875,0.1498291015625,-0.0090901692708333,
57,57,57,57,57,118,2018_10_31_11_24,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-0.4816677781455455,-9.644544602570864,-0.7667622068263312,-0.3094807942708333,0.8395914713541667,-0.2286946614583333,
58,58,58,58,58,119,2018_10_31_11_25,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-0.4862561949061592,-9.77611002926428,-0.5571291302368416,-0.4937418619791666,0.8005045572916667,-0.0200602213541666,
59,59,59,59,59,120,2018_10_31_11_26,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-0.7296845820828675,-9.689269980212778,-0.1733704998928333,-0.6022216796875,0.1024007161458333,0.1116861979166666,
60,60,60,60,60,121,2018_10_31_11_27,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,2.0,-0.3648731220176929,-6.477728547069422,2.297241898515063,-0.5722330729166667,0.5593180338541667,0.1791259765625,
61,61,61,61,61,122,2018_10_31_11_28,travel,2.0,1.0,1.0,3.0,,,outdoor,2.0,4.0,3.0,-0.6293276530726042,1.145485348281791,10.238625038084018,-0.8856119791666667,-0.0153401692708333,-0.0420084635416666,
62,62,62,62,62,123,2018_10_31_11_29,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,2.0,-0.6434145772138781,4.265607263415443,8.605104538276448,-0.7220639004689943,-0.192914603960396,-0.2034588327253778,
63,63,63,63,63,124,2018_10_31_11_30,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1915522207459128,5.664681170875279,7.3022333276371665,-0.4846598307291667,-0.8041015625,-0.0056640625,
64,64,64,64,64,125,2018_10_31_11_31,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.111809890399104,0.0496169799298598,10.494738685434228,-0.59228515625,-0.1367431640625,0.1259195963541666,
65,65,65,65,65,126,2018_10_31_11_32,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1138011634012349,0.0481339338569022,10.486093917789042,-0.8709065755208333,-0.1128336588541666,0.0828694661458333,
66,66,66,66,66,127,2018_10_31_11_33,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1145463313407617,0.0471655053909293,10.484577586786155,-0.81640625,-0.4322916666666667,0.0118733723958333,
67,67,67,67,67,128,2018_10_31_11_34,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.114090548260695,0.046892035518701,10.48150502939531,-0.3489501953125,0.798095703125,0.2131103515625,
68,68,68,68,68,129,2018_10_31_11_35,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1164847500391941,0.0477312126381859,10.484030593225098,-0.2963948567708333,0.8572591145833334,0.2343098958333333,
69,69,69,69,69,130,2018_10_31_11_36,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1150987324238661,0.0476104108749578,10.485593778151308,-0.1791341145833333,0.1765462239583333,0.5967936197916667,
70,70,70,70,70,131,2018_10_31_11_37,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1158681024067194,0.0468571815923852,10.485175428611475,-0.1262125651041666,0.1287841796875,0.9643717447916668,
71,71,71,71,71,132,2018_10_31_11_38,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1163399718001125,0.0467150844503919,10.479596108062731,-0.3360188802083333,-0.3666829427083333,0.5742594401041666,
72,72,72,72,72,133,2018_10_31_11_39,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1161335289230687,0.0461842312972003,10.479400382698824,-0.19033203125,-0.6604410807291666,0.3494710286458333,
73,73,73,73,73,134,2018_10_31_11_40,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1202469021393504,0.0430580534228699,10.481940845852046,-0.1806849270453361,-0.6834614382490881,0.0918039994788952,
74,74,74,74,74,135,2018_10_31_11_41,meal,3.0,0.0,,3.0,,,restaurant,4.0,4.0,3.0,-0.1207315760341555,0.0458490965044793,10.481832103583448,-0.7108723958333333,0.2066162109375,0.4462158203125,
75,75,75,75,75,136,2018_10_31_11_42,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.2968273571015128,0.0343343283494678,9.982876024142865,-0.5715983072916667,0.1838134765625,-0.0998372395833333,
76,76,76,76,76,137,2018_10_31_11_43,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.3736214760754758,-6.39947862413438,2.8756896010235824,-0.6490804036458333,0.6458414713541667,0.0894205729166666,
77,77,77,77,77,138,2018_10_31_11_44,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.3585028835409849,-9.717984267680302,-0.2876111863482082,-0.6387939453125,-0.300341796875,0.2065836588541666,
78,78,78,78,78,139,2018_10_31_11_45,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.439999278213333,-9.786447658834737,-0.5839149426044249,-0.60478515625,0.66123046875,0.11630859375,
79,79,79,79,79,140,2018_10_31_11_46,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.4419291736934524,-9.75204306424175,-0.6758635840466151,-0.6174235026041667,0.7849446614583333,0.0841552734375,
80,80,80,80,80,142,2018_10_31_11_47,travel,2.0,1.0,1.0,3.0,,,outdoor,4.0,4.0,2.0,-0.3128682710274352,-9.766753050520723,-0.6845339007495531,-0.5524576822916667,0.5101399739583333,0.1446533203125,
81,81,81,81,81,143,2018_10_31_11_48,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,2.0,-0.4342701177189235,-3.1358412130148814,5.9066389401389525,-0.6706217447916667,0.3656087239583333,0.224951171875,
82,82,82,82,82,144,2018_10_31_11_49,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.7744826940952965,2.7881430553701043,9.78084331720044,-0.8423095703125,-0.3131754557291666,0.1779947916666666,
83,83,83,83,83,145,2018_10_31_11_50,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.8784441305349402,1.8942934456774936,10.194530748656208,-0.8918212890625,-0.3908284505208333,0.0291178385416666,
84,84,84,84,84,146,2018_10_31_11_51,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,1.2750478096486015,2.8700392451455685,9.798238145856663,-0.8766276041666666,-0.341650390625,0.1017333984375,
85,85,85,85,85,147,2018_10_31_11_52,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,1.2167477851774973,2.0890361739135512,9.982661381858907,-0.6456243486190725,-0.4182272668056279,0.394118030224075,
86,86,86,86,86,148,2018_10_31_11_53,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.3794185983417359,0.8304888885534952,10.2534059278992,-0.4941243489583333,-0.2032389322916666,0.6716389973958333,
87,87,87,87,87,149,2018_10_31_11_54,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2515305956158989,1.626837257532475,9.254695238852191,-0.1307047526041666,-0.2769205729166666,0.7245361328125,
88,88,88,88,88,150,2018_10_31_11_56,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2055128052154445,0.0423855427416899,10.526307210968149,0.7720377604166667,0.1441975911458333,0.5766031901041667,
89,89,89,89,89,151,2018_10_31_11_58,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2115664593281081,0.0436345270019037,10.552473598824244,-0.4324300130208333,-0.5170247395833333,0.4352945963541667,
90,90,90,90,90,152,2018_10_31_12_00,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2118050751007845,0.0474604237665173,10.54518097760365,-0.7190185546875,-0.2095865885416666,0.65341796875,
91,91,91,91,91,153,2018_10_31_12_02,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.216748981041434,0.0453986755647256,10.564173925531984,-0.287548828125,-0.5308349609375,0.7716878255208334,
92,92,92,92,92,154,2018_10_31_12_04,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2173709906159027,0.0482084442032474,10.562640344904905,0.1019287109375,-0.6683837890625,0.6989990234375,
93,93,93,93,93,155,2018_10_31_12_06,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2156765500671889,0.0497634688789472,10.554792746920567,-0.1541585286458333,-0.2709554036458333,0.8563151041666667,
94,94,94,94,94,156,2018_10_31_12_08,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2153414154311325,0.0497795553152294,10.553433442889208,-0.6972005208333333,-0.1548990885416666,0.6897298177083333,
95,95,95,95,95,157,2018_10_31_12_10,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2170457028203707,0.050402835966536,10.551704542809253,-0.3052652994791666,-0.1422932942708333,0.9253824869791668,
96,96,96,96,96,158,2018_10_31_12_13,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2161564629787245,0.0500262144138856,10.555178841265471,-0.3085856119791667,-0.141162109375,0.9248942057291668,
97,97,97,97,97,159,2018_10_31_12_15,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2164594244792849,0.0494926801471444,10.559532967525262,-0.2951732673267326,-0.140625,0.9329240489838456,
98,98,98,98,98,160,2018_10_31_12_17,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2168857157334844,0.0507983646372898,10.56190573572236,-0.2964680989583333,-0.1401204427083333,0.93349609375,
99,99,99,99,99,161,2018_10_31_12_20,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2154540206886903,0.0475220886023516,10.566729029675283,-0.2985514322916666,-0.1392415364583333,0.9317057291666668,
100,100,100,100,100,162,2018_10_31_12_22,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2134592997088469,0.0462271284266517,10.564222212766014,-0.3109619140625,-0.1326822916666666,0.9241943359375,
101,101,101,101,101,163,2018_10_31_12_24,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2128051168029115,0.0449482546708846,10.558227259238596,-0.4397216796875,-0.1874593098958333,0.86865234375,
102,102,102,102,102,164,2018_10_31_12_26,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2133788673684216,0.0469081219630458,10.551167911254272,-0.4710054064616988,-0.217992769671704,0.8323508337675873,
103,103,103,103,103,165,2018_10_31_12_28,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2111586729938447,0.0446578236989367,10.55301753329612,-0.5630940755208333,-0.3092041015625,0.7522786458333334,
104,104,104,104,104,166,2018_10_31_12_30,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.211633486091826,0.044181466668309,10.550733559070618,-0.5818522135416667,-0.3039143880208333,0.7406412760416666,
105,105,105,105,105,167,2018_10_31_12_32,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2106897470996634,0.0451949137452407,10.553084905375194,-0.5247884114583333,-0.3131754557291666,0.7806396484375,
106,106,106,106,106,168,2018_10_31_12_34,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2105154773012318,0.0450554977655095,10.54926162150064,-0.5307454427083333,-0.3114095052083333,0.7798258463541666,
107,107,107,107,107,169,2018_10_31_12_36,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2136979153527438,0.0475033210584546,10.546357990201637,-0.5311767578125,-0.3070068359375,0.7811197916666667,
108,108,108,108,108,170,2018_10_31_12_38,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2121857878779399,0.0466051602303472,10.548304472284537,-0.5308024088541666,-0.3038330078125,0.7803059895833333,
109,109,109,109,109,171,2018_10_31_12_40,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2099041915677486,0.0445085580709967,10.552175995800749,-0.5313639322916667,-0.303857421875,0.7808024088541666,
110,110,110,110,110,172,2018_10_31_12_42,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2126940703301628,0.0469193863603805,10.547007196978267,-0.5312337239583333,-0.3012858072916666,0.7802490234375,
111,111,111,111,111,173,2018_10_31_12_44,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2128587384770446,0.0474738291646136,10.54795859798441,-0.5316731770833333,-0.3009033203125,0.781005859375,
112,112,112,112,112,174,2018_10_31_12_46,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.211365378465846,0.0464603821400896,10.5478620923853,-0.5395426432291667,-0.3051920572916666,0.7742513020833334,
113,113,113,113,113,175,2018_10_31_12_48,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.211880145403136,0.0460877124330347,10.54494505403142,-0.53876953125,-0.3043212890625,0.7725504557291667,
114,114,114,114,114,176,2018_10_31_12_50,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2097513703583424,0.0449965140965286,10.546910293953022,-0.5377848307291667,-0.3059000651041667,0.774755859375,
115,115,115,115,115,177,2018_10_31_12_52,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.21053952280112,0.0452631543277309,10.548672370588305,-0.5576497395833333,-0.3082926432291666,0.7602620442708333,
116,116,116,116,116,178,2018_10_31_12_53,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2095905056214997,0.0445326877993281,10.548701288074003,-0.5556803385416667,-0.3084147135416666,0.7591552734375,
117,117,117,117,117,179,2018_10_31_12_55,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2114055947032471,0.0455139619637178,10.54742240761485,-0.5626220703125,-0.2968505859375,0.7538736979166667,
118,118,118,118,118,180,2018_10_31_12_57,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.2113868272228448,0.0453048379180291,10.547001436170271,-0.5639567057291667,-0.2967447916666667,0.7564778645833333,
119,119,119,119,119,181,2018_10_31_12_59,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.1813403461611616,0.0213347889384442,10.565906421096887,-0.5652262369791666,-0.2950276692708333,0.7537760416666667,
120,120,120,120,120,182,2018_10_31_01_01,sleep,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.180398941830905,0.0204914708577827,10.568289415733522,-0.5654541015625,-0.292822265625,0.7554361979166667,
