,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
16,16,16,64,2018_10_31_10_32,work,3.0,0.0,,4.0,4.0,,workplace,4.0,4.0,3.0,0.0550948058202802,1.2607155268262202,9.659005785322137,-0.3724365234375,-0.7384684244791667,0.5126139322916666,
17,17,17,68,2018_10_31_10_33,work,3.0,0.0,,4.0,4.0,,workplace,4.0,4.0,3.0,-0.1054333504721172,0.4359323855529674,9.767255952631594,-0.6258463541666667,-0.4109293619791667,0.1535481770833333,
18,18,18,72,2018_10_31_10_34,work,3.0,0.0,,4.0,4.0,,workplace,4.0,4.0,2.0,-0.2088156740651724,1.5941468891818529,8.96772916416015,-0.8178304036458334,0.1011393229166666,-0.2569905598958333,
19,19,19,76,2018_10_31_10_35,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,-0.6990103774115332,4.050058942080407,8.527166559773251,-0.7086344401041667,-0.1801025390625,-0.3920491536458333,
20,20,20,80,2018_10_31_10_36,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,0.9310254088817466,1.652200249892496,7.391481114405378,-0.563427734375,0.592041015625,0.0414713541666666,
21,21,21,84,2018_10_31_10_37,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,0.1702135313085124,3.2499612309554284,8.096998452351619,-0.6613606770833333,0.5903971354166667,0.1836507161458333,
22,22,22,88,2018_10_31_10_38,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,3.465798655978725,0.4708239236375121,6.999003606655671,-0.5655436197916667,0.701611328125,0.0929117838541666,
23,23,23,92,2018_10_31_10_40,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,1.3768953331269478,-0.7283711520571443,6.627680773789933,-0.5102294921875,0.298681640625,0.0607259114583333,
24,24,24,100,2018_10_31_10_42,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,-0.521745719197538,5.563355716368207,7.666411344311422,-0.6136637369791667,-0.7135904947916667,-0.2873291015625,
25,25,25,104,2018_10_31_10_43,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,1.822786458228108,2.969166687312979,6.578211252957451,-0.5316326862949453,-0.1679504299114121,-0.1563395648775404,
26,26,26,108,2018_10_31_10_44,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,2.591416354210853,-1.038584857569988,2.85422757780795,-0.3819173177083333,0.4014241536458333,0.0274739583333333,
27,27,27,112,2018_10_31_10_45,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,6.505083522967748,-1.520915946661255,3.942589310885896,-0.4084228515625,0.6628173828125,0.2182942708333333,
28,28,28,120,2018_10_31_10_48,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0761264966458006,1.7938308261739924,9.359949321500554,-0.7744303385416667,-0.149755859375,0.0648763020833333,
29,29,29,121,2018_10_31_10_49,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.1387189199288925,0.3753534496996624,9.746941408706602,-0.6942336503387181,-0.1476273449713392,0.1962773579989578,
30,30,30,122,2018_10_31_10_50,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0719118454776031,0.0132203902901455,9.828153965845448,-0.6749918619791667,-0.5765380859375,0.1851318359375,
31,31,31,123,2018_10_31_10_51,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0533373441606939,0.1045888101662933,9.77116499669654,-0.1294514973958333,-0.0478190104166666,0.9223876953125,
32,32,32,124,2018_10_31_10_52,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.1815800939060592,3.0877560824170063,8.745014805263157,-0.577197265625,-0.5562662760416667,-0.2848714192708333,
33,33,33,125,2018_10_31_10_53,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0596700481843223,0.0403689753122061,9.820990122340447,-0.0854573567708333,-0.9508219401041668,0.143701171875,
34,34,34,126,2018_10_31_10_54,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,-0.244546578800896,0.6384806118230815,9.548022235966393,-0.2048095703125,-0.7073160807291666,0.1477132161458333,
35,35,35,127,2018_10_31_10_55,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,4.0,-1.2482354085710283,5.039118404150468,8.222599379915803,-0.6983968098958333,0.0673909505208333,-0.2206787109375,
36,36,36,128,2018_10_31_10_56,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,2.297007289610862,6.030173663297875,4.247674411132973,-0.3537841796875,-0.5925374348958333,0.0506917317708333,
37,37,37,129,2018_10_31_10_57,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,6.938098914044461,6.625900912821948,0.5924684022928336,0.0989095052083333,-0.8407958984375,0.4887288411458333,
38,38,38,130,2018_10_31_10_58,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.229564129283327,6.338639603303487,-0.3474260143445682,0.165869140625,-0.9055257161458332,0.3324869791666666,
39,39,39,131,2018_10_31_10_59,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,8.000145839921622,5.2246628732922735,1.1046211165636606,0.1809977213541666,-0.8794677734375,0.4006998697916666,
40,40,40,132,2018_10_31_11_00,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.740061069131641,5.786191289691872,0.1880534774230813,0.1408528645833333,-0.8885660807291667,0.3900797526041666,
41,41,41,133,2018_10_31_11_01,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,8.409530313605853,4.724491894064949,-0.3318998970177496,0.0984073736321,-0.9713962350182388,0.06482868681605,
42,42,42,134,2018_10_31_11_02,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,8.162439424300114,5.08409936461366,-0.7015453382254189,0.081201171875,-0.9748860677083332,-0.0065592447916666,
43,43,43,135,2018_10_31_11_03,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.504235107782752,5.84727058393059,-1.3592992989935606,0.0866861979166666,-0.9745442708333332,-0.0245686848958333,
44,44,44,136,2018_10_31_11_04,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.546048891204469,5.797568116974779,-1.391186110202241,0.1053873697916666,-0.9726806640625,0.0321126302083333,
45,45,45,137,2018_10_31_11_05,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.655265508118714,5.770071649384111,-1.1406253216024622,0.1248209635416666,-0.9688883463541668,0.0512451171875,
46,46,46,138,2018_10_31_11_06,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.614909967749161,5.861777911366188,-0.7874818958348287,0.1288899739583333,-0.9659261067708332,-0.0201090494791666,
47,47,47,139,2018_10_31_11_07,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.901058581354964,5.550419055767069,-0.3867654560010634,0.15908203125,-0.9635009765625,-0.0841634114583333,
48,48,48,140,2018_10_31_11_08,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,7.624972044568884,5.896017946864509,-0.3541501554846581,0.1366129557291666,-0.9601806640625,-0.0286214192708333,
49,49,49,141,2018_10_31_11_09,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,5.542005848152292,7.115508459686458,2.394508684263828,0.0871988932291666,-0.4248697916666666,0.3691487630208333,
50,50,50,142,2018_10_31_11_10,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,5.896934848376255,7.665223133594606,0.9088756990257562,-0.0600911458333333,-0.9282145182291668,0.3305826822916666,
51,51,51,143,2018_10_31_11_11,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,4.380421279160131,8.081361119540894,2.197781989966407,-0.0398356119791666,-0.4024658203125,0.4799886067708333,
52,52,52,144,2018_10_31_11_12,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,3.7084602451007886,7.874416770212757,3.3213811130067152,-0.1588880927566441,0.0370961438249088,0.5747215346534653,
53,53,53,145,2018_10_31_11_13,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,6.106246523348253,7.472906754423297,0.4813484957074475,-0.0302001953125,-0.9458089192708332,0.2639973958333333,
54,54,54,146,2018_10_31_11_14,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,3.707935715910367,8.031088683305322,3.6103750376523256,-0.0680826822916666,0.0978434244791666,0.6792399088541666,
55,55,55,147,2018_10_31_11_15,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,0.6932618812646899,2.351896514384066,8.5115652989893,-0.5708089192708333,-0.3017171223958333,0.0734944661458333,
56,56,56,148,2018_10_31_11_16,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0610347163958563,0.0618685313303467,9.86764082698765,-0.4277669270833333,-0.8975016276041666,0.1082763671875,
57,57,57,149,2018_10_31_11_17,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0612524417308335,0.0637176521947393,9.86003890123109,-0.4235107421875,-0.8961995442708334,0.0968343098958333,
58,58,58,150,2018_10_31_11_18,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0619192869872265,0.0642075268164702,9.853618965826294,-0.4346842447916667,-0.8976399739583333,0.0446614583333333,
59,59,59,151,2018_10_31_11_19,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0605413981703242,0.0658686980377375,9.85099404255314,-0.4352620442708333,-0.8880696614583333,0.1426188151041666,
60,60,60,152,2018_10_31_11_20,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0623538062016793,0.0657721793135494,9.850696431690926,-0.4641845703125,-0.869677734375,0.1701334635416666,
61,61,61,153,2018_10_31_11_21,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0588684062062707,0.0676087170543109,9.846532727883533,-0.44658203125,-0.8780843098958333,0.1609700520833333,
62,62,62,154,2018_10_31_11_22,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0608926192507275,0.0657185577213883,9.846784763997723,-0.3484293619791667,-0.9081217447916666,0.1972819010416666,
63,63,63,155,2018_10_31_11_23,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,-0.0672896683385214,0.1090688912454644,9.831237179451248,-0.4428983194372068,-0.8438721339239187,0.0816098879624804,
64,64,64,156,2018_10_31_11_24,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,2.9359990743798448,-0.9941111503449044,7.096490279237695,-0.3010416666666666,0.1085123697916666,0.2017985026041666,
65,65,65,157,2018_10_31_11_25,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,-5.64621165859664,2.008020312783752,1.6422473274314808,-0.30693359375,0.8713216145833333,0.2149820963541666,
66,66,66,158,2018_10_31_11_26,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,4.0,-9.36664819895294,-0.3377098645912586,-0.337764183610252,-0.3599772135416667,0.8701497395833333,0.2167561848958333,
67,67,67,159,2018_10_31_11_27,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,-9.885993959070534,-1.808834125748934,-1.1706560473894725,-0.2444498697916666,0.9576253255208332,0.2300374348958333,
68,68,68,160,2018_10_31_11_28,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,4.0,-9.764500948208294,0.3290405286864506,-1.314662053411815,-0.339794921875,0.9102783203125,0.2899495442708333,
69,69,69,161,2018_10_31_11_29,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,2.505474438700763,-0.7045709304949668,7.052276733415181,-0.3421712239583333,0.3506184895833333,0.4962565104166667,
70,70,70,162,2018_10_31_11_30,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0655684174352739,0.0601231501273234,9.768848592665192,-0.0885416666666666,-0.0715087890625,0.9799886067708332,
71,71,71,163,2018_10_31_11_31,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0670644584188124,0.0598309127936167,9.775650479283332,-0.1281412760416666,-0.1094482421875,0.9105387369791668,
72,72,72,164,2018_10_31_11_32,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0653843488801338,0.0613221107245659,9.778869245103571,-0.7259440104166667,-0.6433756510416667,0.2037516276041666,
73,73,73,165,2018_10_31_11_33,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0652386450459122,0.0594823728210523,9.782146721724578,-0.107568359375,-0.0689290364583333,0.925244140625,
74,74,74,166,2018_10_31_11_34,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0648391644800668,0.0580426344781632,9.783782169932849,-0.0274495442708333,-0.1864339192708333,0.9017903645833332,
75,75,75,167,2018_10_31_11_35,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0656863848569984,0.0573509165961923,9.787377494960852,-0.1730556279312141,-0.2495603178738926,0.7629299114121939,
76,76,76,168,2018_10_31_11_36,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.065930362827435,0.0551819254187007,9.78730242077273,-0.285498046875,-0.0966227213541666,0.8480631510416666,
77,77,77,169,2018_10_31_11_37,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0654826230150052,0.0561578374434487,9.790570655935053,-0.2327799479166666,-0.4490315755208333,0.6447102864583333,
78,78,78,170,2018_10_31_11_38,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0668472911290029,0.0572785275408732,9.79253320044797,-0.2481852213541666,-0.9160970052083334,0.2806966145833333,
79,79,79,171,2018_10_31_11_39,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0666810643171329,0.0552275036815227,9.79500247284438,-0.2496663411458333,-0.7306559244791667,0.4398600260416667,
80,80,80,172,2018_10_31_11_40,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0668982316110857,0.0556993732100782,9.79505608846588,-0.1722574869791666,-0.2911865234375,0.7865804036458334,
81,81,81,173,2018_10_31_11_41,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.0676221223518472,0.0552945306964164,9.799276105263196,-0.1064208984375,-0.0818766276041666,0.9773274739583332,
82,82,82,174,2018_10_31_11_42,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,0.9352454270578952,-0.2340124353782756,9.098354052225655,-0.2648356119791666,-0.0871256510416666,0.5974609375,
83,83,83,175,2018_10_31_11_43,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,4.0,-0.283800038335386,-1.3631694366212777,4.958564657775655,-0.3657145182291667,0.6043701171875,0.1202880859375,
84,84,84,176,2018_10_31_11_44,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,-1.943220430421388,-9.493773860797322,-1.3091470770749165,-0.566259765625,0.1131429036458333,0.208056640625,
85,85,85,177,2018_10_31_11_45,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,-1.6715549429332617,-9.935797625453516,-0.9053179048970904,-0.3881673177083333,0.77236328125,-0.1052327473958333,
86,86,86,178,2018_10_31_11_46,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,-1.6692706687294496,-9.932741204731242,-0.9829672604538648,-0.3432370375195414,0.6596616076081292,0.1720134184471078,
87,87,87,179,2018_10_31_11_47,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,-1.453473470529674,-9.712051037676364,-1.3299441959259803,-0.2608805338541666,0.9372314453125,0.1931966145833333,
88,88,88,180,2018_10_31_11_48,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,2.0,-1.3662928889517365,-9.798019792928322,-0.4771231084893608,-0.566650390625,0.5832438151041667,0.2771402994791667,
89,89,89,181,2018_10_31_11_49,travel,2.0,2.0,1.0,3.0,3.0,,workplace,4.0,4.0,3.0,-1.5974489339742344,-9.674943652156871,-0.3459353202360223,-0.7602620442708333,0.5692952473958334,-0.2984130859375,
90,90,90,182,2018_10_31_11_50,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.5898391195716838,-2.780082180201463,3.091299567781313,-0.6902425130208333,-0.0065185546875,0.2902506510416666,
91,91,91,183,2018_10_31_11_51,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.0219848313730122,0.1510679608858915,9.81192001931691,-0.6308349609375,-0.2063232421875,0.5520263671875,
92,92,92,184,2018_10_31_11_52,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.0531520816258533,0.0720404171667599,9.82563585058757,-0.2293701171875,-0.0059407552083333,0.9110921223958334,
93,93,93,185,2018_10_31_11_53,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.0647734054238388,0.0633291135694457,9.825011498601018,-0.4439046223958333,-0.3278889973958333,0.738818359375,
94,94,94,186,2018_10_31_11_54,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.0631876211316907,0.0691503363011196,9.822949980683108,-0.4579182942708333,-0.2720621744791666,0.7838541666666666,
95,95,95,187,2018_10_31_11_55,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.1012455080888024,0.078402732798768,9.819427070268745,-0.625244140625,-0.085791015625,0.7509358723958334,
96,96,96,188,2018_10_31_11_56,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.0618955401008391,0.0678281228105204,9.823744068830443,-0.5787516276041667,-0.3158203125,0.6763671875,
97,97,97,189,2018_10_31_11_57,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.1113880225015682,0.0593751297772674,9.814145339025751,-0.6677571614583333,-0.303955078125,0.6263916015625,
98,98,98,190,2018_10_31_11_58,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,-0.0636514473512876,0.0484470599634938,9.813568910134368,-0.5542763157894737,-0.4899524491922876,0.6522684340802501,
99,99,99,191,2018_10_31_11_59,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.0966121350091774,0.0352417915739228,9.814250319250135,-0.43505859375,-0.401513671875,0.7581461588541667,
100,100,100,192,2018_10_31_12_00,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.144919542018355,0.0259275832598769,9.812511287073304,-0.4342366536458333,-0.4342529296875,0.7467041015625,
101,101,101,193,2018_10_31_12_01,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1575427618611419,0.0283657939010078,9.812153303191508,-0.54140625,-0.4520426432291666,0.6593180338541667,
102,102,102,194,2018_10_31_12_02,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1659506189509512,0.045771345306159,9.808788551511768,-0.5182861328125,-0.773974609375,0.19599609375,
103,103,103,195,2018_10_31_12_03,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1655817572680462,0.0384706813224398,9.810874072467849,-0.3565592447916667,-0.7323486328125,0.0704671223958333,
104,104,104,196,2018_10_31_12_04,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1651262291578058,0.0349791930440962,9.812345142977083,-0.6446207682291667,-0.5729573567708334,0.397998046875,
105,105,105,197,2018_10_31_12_05,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1713181347374013,0.0291299008741321,9.808692030515138,-0.3559407552083333,-0.7079427083333333,0.3787679036458333,
106,106,106,198,2018_10_31_12_06,meal,3.0,0.0,,4.0,4.0,,restaurant,4.0,4.0,3.0,0.1787116818477885,0.021101665740235,9.805313953553451,-0.5127197265625,-0.5715901692708333,0.3051920572916666,
107,107,107,199,2018_10_31_12_07,travel,2.0,2.0,1.0,3.0,3.0,,outdoor,4.0,4.0,3.0,0.0656389083083376,0.0399578464361499,9.808883151091235,-0.5172932942708334,-0.3605631510416666,0.7216634114583333,
108,108,108,200,2018_10_31_12_08,travel,2.0,2.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,0.6632072758103021,-1.0373515479966449,2.53380136769485,-0.6301432291666667,-0.2416666666666666,0.1027587890625,
109,109,109,201,2018_10_31_12_09,travel,2.0,2.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,1.0314263826153411,-9.132906259798435,-3.3860057877530747,-0.3664913366336633,0.4369218994267848,0.0813249088066701,
110,110,110,202,2018_10_31_12_10,travel,2.0,2.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,1.6889049803271383,-9.01028801790711,-3.5372414220884125,-0.2797119140625,0.9737060546875,0.25791015625,
111,111,111,203,2018_10_31_12_11,travel,2.0,2.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,1.272496095422719,-8.821761051035262,-4.125220919960833,-0.4228108723958333,0.7878662109375,0.2171142578125,
112,112,112,204,2018_10_31_12_12,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,2.0,0.6161222038035805,0.2606864761210566,4.623566752968643,-0.2388346354166666,0.127392578125,0.51181640625,
113,113,113,205,2018_10_31_12_13,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,-3.5290720693594806,-1.2685678387425832,7.532716700263002,-0.4653971354166666,0.5113444010416667,0.1267171223958333,
114,114,114,206,2018_10_31_12_15,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,-1.1171892140938116,5.028825851308226,8.340583569432027,-0.463720703125,-0.0655110677083333,0.2584798177083333,
115,115,115,207,2018_10_31_12_16,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,5.247556578022055,-3.12392381576148,2.738756273927716,-0.3392496744791666,0.6092041015625,0.2167805989583333,
116,116,116,208,2018_10_31_12_17,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,0.9562733081022612,4.104327924740867,6.718587286877979,-0.3096665933098591,0.5523767605633803,0.3130776848591549,
117,117,117,209,2018_10_31_12_18,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,-0.7079923740919968,4.931323975523224,7.461694379782317,,,,
118,118,118,210,2018_10_31_12_19,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,4.0,-0.3167182986479283,2.9514528157707707,7.400744215010079,,,,
119,119,119,211,2018_10_31_12_20,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,-1.4708973080822565,2.4590018961439264,8.843793312423072,,,,
120,120,120,212,2018_10_31_12_21,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,3.0,-0.1945935311841097,0.2302426191432518,9.806693921152794,,,,
121,121,121,213,2018_10_31_12_22,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,3.0,-0.2473588376735761,0.1895172839240737,9.82209204938408,,,,
122,122,122,214,2018_10_31_12_23,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,3.0,0.1854018314204924,-4.7423424902015645,3.8708008921595662,,,,
123,123,123,215,2018_10_31_12_24,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,3.0,2.211245570916616,-9.398526616843863,-1.1821374216443203,,,,
124,124,124,216,2018_10_31_12_25,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,1.9675675494091764,-9.764476351085609,-0.8619494557598765,,,,
125,125,125,217,2018_10_31_12_26,recreation_etc,5.0,2.0,,0.0,,,outdoor,4.0,4.0,2.0,1.9074521806886893,-9.805835153689804,-0.4872254053421615,,,,
