,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
19,19,19,20,2018_11_15_10_58,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0451118009673011,0.01441346933729,10.660877776858884,-0.386767578125,-0.13486328125,0.7212972005208333,
20,20,20,21,2018_11_15_10_59,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0667239615922728,0.0287116527220604,10.66998541937286,-0.1376383463541666,-0.6830403645833333,0.4425537109375,
21,21,21,22,2018_11_15_11_00,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0685658615329223,0.0279395026402015,10.672309907054837,-0.1884521484375,-0.4997639973958333,0.6897135416666667,
22,22,22,23,2018_11_15_11_01,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0685739046855539,0.0283926046341544,10.670392935330325,-0.3068196614583333,-0.1605712890625,0.7633707682291667,
23,23,23,24,2018_11_15_11_02,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.069844735122508,0.0306983308191489,10.678508557670732,-0.4552978515625,-0.2649983723958333,0.6754150390625,
24,24,24,25,2018_11_15_11_03,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.06726847874204,0.0309743133966367,10.676204673206238,-0.33291015625,-0.2580891927083333,0.525,
25,25,25,26,2018_11_15_11_04,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0700860320625976,0.031057595118253,10.682018079507232,-0.3253743489583333,-0.4216878255208333,0.6183919270833333,
26,26,26,27,2018_11_15_11_05,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0714426570208282,0.0314061350819709,10.683130726203764,-0.4067138671875,-0.3307047526041666,0.5740478515625,
27,27,27,28,2018_11_15_11_06,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0698398299262327,0.0321231007599776,10.684120031390089,-0.2906656901041666,0.1668782552083333,0.9240071614583332,
28,28,28,29,2018_11_15_11_07,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0716946782639413,0.0302854449510638,10.680455019876756,-0.1747736451276706,-0.5594629364252215,0.5411917014069828,
29,29,29,30,2018_11_15_11_08,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0722445333247055,0.0279417421412884,10.67693206358541,-0.030712890625,-0.6466552734375,0.6209065755208333,
30,30,30,31,2018_11_15_11_09,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0701342914454643,0.0321085772521836,10.67631810582303,-0.3768880208333333,-0.6979736328125,0.4083170572916667,
31,31,31,32,2018_11_15_11_10,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,4.0,-0.3754285228174694,1.3315836676169095,10.189506813157896,-0.4897705078125,-0.1809895833333333,0.3474527994791667,
32,32,32,33,2018_11_15_11_11,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,4.0,-0.303253931648488,1.88357451668885,10.21795033129898,-0.5277750651041667,-0.6285888671875,-0.0142008463541666,
33,33,33,34,2018_11_15_11_12,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0464952361124299,0.0301245803516237,10.653041018477037,-0.0867919921875,-0.6456136067708333,0.546435546875,
34,34,34,35,2018_11_15_11_13,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0465105535331092,0.0318127035742297,10.658722735574212,-0.02158203125,-0.8237141927083333,0.4265299479166666,
35,35,35,36,2018_11_15_11_14,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0479430507043137,0.0328669570636415,10.662322748739482,-0.0996175130208333,-0.708251953125,0.5141682942708333,
36,36,36,37,2018_11_15_11_15,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0474896948763024,0.0323438541234734,10.665340647619033,-0.3118733723958333,-0.6042887369791666,0.5484130859375,
37,37,37,38,2018_11_15_11_16,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.1072779311753639,2.140201845205376,9.80498945778274,-0.3237711588541667,-0.5778238932291667,0.546142578125,
38,38,38,39,2018_11_15_11_17,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-2.1254425003014643,4.254836933447142,7.869324108491588,-0.6941080729166667,-0.2164306640625,0.2747233072916666,
39,39,39,40,2018_11_15_11_18,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0503331669580301,0.0198127893826524,10.629506284834903,-0.5611158155289213,-0.3288903725898905,0.5317629624804586,
40,40,40,41,2018_11_15_11_19,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0514016069479282,0.0205075574172452,10.639008263157892,-0.4365071614583333,-0.4044840494791666,0.7981119791666667,
41,41,41,42,2018_11_15_11_20,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0557851676909292,0.0171722977024635,10.6458771679731,-0.4673502604166666,-0.423095703125,0.5562744140625,
42,42,42,43,2018_11_15_11_21,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0526670752376259,0.0213038372358342,10.647072932810742,-0.25673828125,-0.6323079427083333,0.5575602213541667,
43,43,43,44,2018_11_15_11_22,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0520557897029113,0.0221430143128779,10.645906674692032,-0.3307698567708333,-0.3878824869791666,0.7271728515625,
44,44,44,45,2018_11_15_11_23,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0538253004737959,0.0231725478715565,10.653609397536355,-0.48798828125,-0.4076009114583333,0.4889892578125,
45,45,45,46,2018_11_15_11_24,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0524954863277714,0.0257490627904815,10.655049129619258,-0.2881266276041667,-0.767919921875,0.3401123046875,
46,46,46,47,2018_11_15_11_25,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0533534309058229,0.0248696695633818,10.652360024636032,-0.5426920572916667,-0.3642171223958333,0.3699300130208333,
47,47,47,48,2018_11_15_11_26,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0539968894153413,0.0240063627930571,10.646105071388575,-0.419482421875,-0.4237874348958333,-0.1734456380208333,
48,48,48,49,2018_11_15_11_27,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0552087362003358,0.0238749900176931,10.651499386058234,-0.5408854166666667,-0.5209309895833333,0.1252604166666666,
49,49,49,50,2018_11_15_11_28,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.056003151048349,0.0221386618852825,10.654801473419123,-0.3998453776041666,-0.1718180338541666,0.6453857421875,
50,50,50,51,2018_11_15_11_29,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0548455740447677,0.0232694431807498,10.655825061275856,-0.35199811099531,-0.32074811099531,0.7322905810317873,
51,51,51,52,2018_11_15_11_30,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0540156568903693,0.024837496649608,10.660373754759211,-0.540283203125,-0.2212727864583333,0.7778727213541666,
52,52,52,53,2018_11_15_11_31,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.055290634488179,0.0234913436808963,10.66155552156863,-0.8275716145833333,-0.2818603515625,0.518701171875,
53,53,53,54,2018_11_15_11_32,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0588630440587904,0.0216121611465845,10.663566905935047,-0.4629313151041667,-0.2714925130208333,0.7279703776041667,
54,54,54,55,2018_11_15_11_33,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0544821644071667,0.0237597037175812,10.659384430851048,-0.3410563151041667,-0.2048502604166666,0.9099365234375,
55,55,55,56,2018_11_15_11_34,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.4135829289900318,1.3130386541433594,9.876040683129892,-0.3164225260416666,-0.4980387369791667,0.3406412760416666,
56,56,56,57,2018_11_15_11_35,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0592534776027978,0.0279077903351986,10.647421909065466,-0.0327880859375,-0.5436848958333333,0.555224609375,
57,57,57,58,2018_11_15_11_36,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0621554065494958,0.0257544248963045,10.655630939529653,-0.2863688151041667,-0.8132731119791666,0.4232991536458333,
58,58,58,59,2018_11_15_11_37,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0602104841701959,0.0289423440941176,10.653821647899154,-0.5038167317708333,-0.5003011067708333,0.5103922526041667,
59,59,59,60,2018_11_15_11_38,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0630401618888014,0.0277598704949608,10.661389864501668,-0.3260579427083333,0.0450520833333333,0.5941080729166667,
60,60,60,61,2018_11_15_11_39,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.059816145075854,0.0306967506950139,10.65349975882352,-0.4982828776041667,0.4287760416666666,0.7373372395833333,
61,61,61,62,2018_11_15_11_40,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0656997904904812,0.0315187403969765,10.651936399216092,-0.3412353515625,-0.4089111328125,0.2974853515625,
62,62,62,63,2018_11_15_11_41,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0624288763256435,0.0270574283567749,10.653923088465833,-0.6960493746743095,-0.648465997915581,0.1760438379364252,
63,63,63,64,2018_11_15_11_42,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0627506055699885,0.026574834481187,10.655641657334824,-0.4925130208333333,-0.7963216145833333,0.1293050130208333,
64,64,64,65,2018_11_15_11_43,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0598416371443446,0.0276016869861142,10.643383769036925,-0.551416015625,-0.2099039713541666,0.4124430338541666,
65,65,65,66,2018_11_15_11_44,work,3.0,1.0,1.0,2.0,2.0,,other_indoor,4.0,4.0,3.0,-0.0615950614566628,0.0270306175322508,10.653285001119784,-0.6339599609375,0.0073893229166666,0.3960367838541667,
66,66,66,67,2018_11_15_11_45,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5444838304664019,-0.0686168020818585,10.617996636114183,-0.6527506510416666,-0.3459879557291667,0.1047932942708333,
67,67,67,68,2018_11_15_11_46,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5197467596810267,-0.0743260960305535,10.616831861499714,-0.600830078125,-0.5064615885416667,0.0022216796875,
68,68,68,69,2018_11_15_11_47,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5213649037513969,-0.0769013296856659,10.61706095884657,-0.7879720052083333,-0.3250406901041666,0.1308349609375,
69,69,69,70,2018_11_15_11_48,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5229789133090674,-0.0734802755535272,10.620122745800655,-0.5857666015625,-0.2641764322916666,0.5600992838541666,
70,70,70,71,2018_11_15_11_49,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5255500654311277,-0.0763248982827545,10.60055354423292,-0.7886800130208333,-0.1576334635416666,0.175439453125,
71,71,71,72,2018_11_15_11_50,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5262232968718504,-0.0789858797107999,10.589631419977636,-0.7385091145833333,-0.1158284505208333,0.4675862630208333,
72,72,72,73,2018_11_15_11_51,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5301802870828645,-0.0770568321782752,10.58016659098548,-0.481884765625,-0.4494547526041667,0.4565755208333333,
73,73,73,74,2018_11_15_11_52,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5313036585274328,-0.0782016519531912,10.57371321556558,-0.280338066701407,-0.6491988014590933,0.4589141479937467,
74,74,74,75,2018_11_15_11_53,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.530668715595968,-0.0796664921750416,10.573923699776188,-0.1694010416666666,-0.6238037109375,0.4654541015625,
75,75,75,76,2018_11_15_11_54,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5316119820716666,-0.0810838097653973,10.567337572508452,-0.3966634114583333,-0.5364501953125,0.5420328776041666,
76,76,76,77,2018_11_15_11_55,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5311990966909268,-0.0825637641817466,10.559026138857831,-0.373779296875,-0.5827473958333333,0.5487060546875,
77,77,77,78,2018_11_15_11_56,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5308961353527412,-0.0834190277786112,10.556645380739132,-0.5484456380208333,0.2957763671875,0.4350260416666666,
78,78,78,79,2018_11_15_11_57,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5301159416629306,-0.082856001560694,10.556345062710044,-0.7987874348958334,0.5425374348958333,0.3289388020833333,
79,79,79,80,2018_11_15_11_58,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5278343444120908,-0.0831107038211643,10.550961442889218,-0.5473795572916667,0.4755696614583333,0.6143880208333333,
80,80,80,81,2018_11_15_11_59,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5322612228739471,-0.0814162705878988,10.55738278543422,-0.0358642578125,-0.8994791666666667,0.1970784505208333,
81,81,81,82,2018_11_15_12_00,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5324806519596837,-0.0826870937322506,10.554811520996711,-0.1268636067708333,-0.8194580078125,0.4164957682291667,
82,82,82,83,2018_11_15_12_01,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5345236328387427,-0.0811964149655092,10.55009811254206,-0.0284586588541666,-0.6053792317708333,0.4070149739583333,
83,83,83,84,2018_11_15_12_02,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.535223394949605,-0.083585254435386,10.546299005039282,-0.4906412760416667,-0.2150309244791666,0.2540690104166667,
84,84,84,85,2018_11_15_12_03,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5328881759070513,-0.0842072642287791,10.546577826147892,-0.4927490234375,0.3884684244791667,0.5724283854166666,
85,85,85,86,2018_11_15_12_04,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.5319122642385191,-0.0858025050713323,10.54667168729009,-0.555025403856175,-0.3054895127670662,0.4588734366857738,
86,86,86,87,2018_11_15_12_05,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,0.18181187187615,-0.0253844364390818,10.55067988908181,-0.630322265625,0.1764729817708333,0.243896484375,
87,87,87,88,2018_11_15_12_06,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,4.0,-4.645687516356748,5.762085654528518,4.570432482195521,-0.7774088541666667,0.0196940104166666,-0.1510009765625,
88,88,88,89,2018_11_15_12_07,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,-6.552309725517621,7.042272986821475,2.265022664325408,-1.0219319661458333,0.0481363932291666,0.0550862630208333,
89,89,89,90,2018_11_15_12_08,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,-5.992265923561028,7.352078649608053,2.882378891289747,-0.9171793619791668,-0.1605631510416666,0.0524169921875,
90,90,90,91,2018_11_15_12_09,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,-6.122097060498327,7.148461570828679,3.2780951222127643,-0.8801350911458333,-0.4684814453125,-0.0275390625,
91,91,91,92,2018_11_15_12_10,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,-5.87618064701568,7.355724908678609,3.3612755351676915,-1.0210774739583333,-0.0882242838541666,0.0310546875,
92,92,92,93,2018_11_15_12_11,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,-5.549998153639426,7.411330442435614,3.229779441266521,-0.75966796875,-0.300927734375,0.0902750651041666,
93,93,93,94,2018_11_15_12_12,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,4.0,-5.753987890257553,7.368805890089591,3.671698664815235,-0.8374755859375,0.1239420572916666,-0.2146728515625,
94,94,94,95,2018_11_15_12_13,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,3.820474293664275,0.4139716649753653,4.137868235067749,-0.90556640625,0.0054931640625,-0.1007893880208333,
95,95,95,96,2018_11_15_12_14,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,4.0,2.6962947192564384,-8.96469554428892,2.6425270527659626,-0.802392578125,0.2150472005208333,-0.213671875,
96,96,96,97,2018_11_15_12_15,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,1.6089437529918245,-9.510881955207182,2.4282553953527524,-0.9185122459614382,-0.2094841063053673,-0.0180839630015633,
97,97,97,98,2018_11_15_12_16,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,1.0348474347071686,-9.386058996136612,2.831138146635495,-0.8911376953125,-0.1778483072916666,-0.1072509765625,
98,98,98,99,2018_11_15_12_17,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,0.2607413093594399,-9.546643896918765,2.975489057695234,-0.6616943359375,0.0139404296875,-0.0591145833333333,
99,99,99,100,2018_11_15_12_18,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,2.46856798470901,-8.843165523559046,3.201625792644489,-0.5369059244791666,0.670947265625,0.0045247395833333,
100,100,100,101,2018_11_15_12_19,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,7.395887448628223,-5.689701024425197,3.696900787038465,-0.602783203125,0.1303141276041666,0.1182291666666666,
101,101,101,102,2018_11_15_12_20,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,9.189613708174706,-2.515410502590932,3.363039681677486,-0.84873046875,0.0186442057291666,-0.0542643229166666,
102,102,102,103,2018_11_15_12_21,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,9.427674972523793,-1.315693552767316,3.2266932339687733,-0.6309000651041666,0.4242594401041666,0.0349690755208333,
103,103,103,104,2018_11_15_12_22,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,2.0,4.92539304340642,-1.051408447818926,6.467555336928329,-0.6230143229166667,0.1284342447916666,0.1070963541666666,
104,104,104,105,2018_11_15_12_23,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,-0.1208575867961936,0.091749133660134,10.64590130067188,-0.6206868489583334,0.2425699869791666,0.2865966796875,
105,105,105,106,2018_11_15_12_24,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,-0.1234206963073917,0.0922692625817467,10.64933309322507,-0.8304768880208333,-0.0858642578125,-0.1257080078125,
106,106,106,107,2018_11_15_12_25,work,3.0,0.0,1.0,2.0,2.0,,other_indoor,4.0,3.0,3.0,-0.1227960053796201,0.0924274461338182,10.64520423572225,-0.9132405598958332,0.0836507161458333,0.0765462239583333,
107,107,107,108,2018_11_15_12_26,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.8369410611705488,2.6990213757603594,9.815847723840966,-0.8484399426784783,-0.1791704663887441,-0.253493030224075,
108,108,108,109,2018_11_15_12_27,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.2507745297069468,-0.0249661882454647,10.62630793387456,-0.8899251302083333,0.1358968098958333,-0.3723714192708333,
109,109,109,110,2018_11_15_12_28,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.247173843337071,-0.01762808077458,10.627294641937269,-0.8537272135416667,0.1652587890625,-0.0839274088541666,
110,110,110,111,2018_11_15_12_29,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,0.066571141011199,0.4044029200746912,10.326214998785002,-0.7445882161458334,0.1888020833333333,0.11220703125,
111,111,111,112,2018_11_15_12_30,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0950817124678608,0.094432891912318,10.627173999160124,-0.752197265625,-0.3498128255208333,-0.0420735677083333,
112,112,112,113,2018_11_15_12_31,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0966282121656406,0.0938280547140457,10.628270995802993,-0.6271321614583333,-0.084814453125,0.1140787760416666,
113,113,113,114,2018_11_15_12_32,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0964567193212085,0.0921292030688302,10.62262514773362,-0.6892415364583333,0.0150553385416666,0.3733154296875,
114,114,114,115,2018_11_15_12_33,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0937224063661813,0.0943873136394174,10.617833140817458,-0.7346110026041667,-0.0168701171875,0.2519856770833333,
115,115,115,116,2018_11_15_12_34,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0929261265061586,0.0935669040845464,10.622618860862245,-0.6097493489583333,-0.4766031901041667,0.3561686197916666,
116,116,116,117,2018_11_15_12_35,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0883268838203689,0.0898301263598204,10.610510775601544,-0.16962890625,-0.9033040364583332,0.3606363932291667,
117,117,117,118,2018_11_15_12_36,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0833788115347139,0.0903388872469202,10.59655075055992,-0.6616373697916667,-0.6818440755208334,0.0400634765625,
118,118,118,119,2018_11_15_12_37,meal,3.0,0.0,1.0,0.0,,1.0,home,5.0,3.0,3.0,-0.0807724516364141,0.0890777161563021,10.587140802521036,-0.4470947265625,-0.88798828125,-0.0405436197916666,
